raw_hexCode,raw_timeStamp
8DA7F7FC58C906CAB055CB94AF96,12B255A8E21C27
8DA7F7FC9911D70218046435CE24,12B25A294F0C24
8DA7F7FC58C906CAB255F98E3A67,12B295F80A8428
8DA7F7FC9911D70218046435CE24,12B29A6F122D26
8DA7F7FC9911DA02100465B3EFA3,12C2B379651617
8DA7F7FCEA4C4864FF5C08A2358A,12C2C5942AE648
8DA7F7FC58C906CB7461B4F35777,12C2CC23303F41
8DA7F7FC9911DA02100465B3EFA3,12C2D09D004F48
8DA7F7FC58C906CB7461C70E1D6D,12C2E7DB521C38
8DA7F7FC9911DA02100465B3EFA3,12C2EC5354BF2E
8DA7F7FCEA4C4864FF5C08A2358A,12C815ACF5DF17
