raw_hexCode,raw_timeStamp
8D7020A25811D3D5451DC1B29B89,0E469BD804F345
8D7020A25811E3D51D1DBFD886AA,0E46DB3F750A16
8D7020A2EA05F826133C08757B13,0E46F7DC0FAC11
8D7020A299141597F0388AC997D1,0E471713EB4E32
8D7020A25811F791409D2D49BDA1,0E4762FFC09819
8D7020A2EA05F826133C08757B13,0E479A0ED83410
8D7020A2581303D4A31DB8F00DA3,0E47A72B78F530
8D7020A2EA05F826133C08757B13,0E4837437CD61C
8D7020A299141498503889E9E1A1,0E48482D6B8716
8D7020A2225421F1DF182099CD69,0E486C8901A71E
8D7020A2581313D4291DB25FC313,0E486E52FE771C
8D7020A29914159870308A201354,0E488499DFA51C
8D7020A258132790769D24B4316C,0E48AEEBC29E1C
8D7020A2F82300020049781372F3,0E48CC59756F18
8D7020A2E104B4000000000BFC4F,0E48D4B199E91D
8D7020A2EA05F826133C08757B13,0E48D7ACA2953F
8D7020A258132790509D22DD90EE,0E48F0B6108C14
8D7020A2EA05F826133C08757B13,0E4974E1EF4D1D
8D7020A25813378FFC9D1D2913A5,0E4976AB65981D
8D7020A299141598D02C89D801C2,0E4994B1D7DD1F
8D7020A2581333D35B1DA8E48C2C,0E49B875270422
8D7020A299141498F02889A64125,0E49D4B1E74E21
8D7020A2F82300020049781372F3,0E4A111EDDBB1F
8D7020A299141598F02489ED11EB,0E4A124FA61622
8D7020A2EA05F826133C08757B13,0E4A15E34DEC20
8D7020A2581343D3031DA44E9C9C,0E4A495EED1F2A
8D7020A299141598F02889A54BEB,0E4A4F54C5D22B
8D7020A2991415991030893B826E,0E4A9086122122
8D7020A2EA05F826133C08757B13,0E4AB1E75B6420
8D7020A2581353D2AD1DA0B8D613,0E4ACEBC536425
8D7020A2991415991030893B826E,0E4ACF54F35A24
8D7020A2225421F1DF182099CD69,0E4ADE3BC1EE25
8D7020A29914159910348903B46E,0E4B079558BD1B
8D7020A25813678F049D114D2251,0E4B0D8B507222
8D7020A2F82300020049781372F3,0E4B4A9082011C
8D7020A25813678ED89D0F822078,0E4B538138571F
8D7020A2EA07E826133C08506FDE,0E4B57151F6922
8D7020A25813778EAC9D0D9701EC,0E4B97155B4914
8D7020A29914159930348946C847,0E4BC82E8B5E1C
8D7020A25813778E849D0BBCFBE0,0E4BD9774DB621
8D7020A2EA07E826133C08506FDE,0E4BF6139C9928
8D7020A299941599503489188B43,0E4C0CF32F8F1F
8D7020A299941599503489188B43,0E4C4FEE129224
8D7020A25813878E349D07275A87,0E4C571594C82B
8D7020A2F82300020049781372F3,0E4C849AF38626
8D7020A29994159950388950D143,0E4C971580462C
8D7020A2EA07E826133C08506FDE,0E4C98DF33D82A
8D7020A25813978E0C9D05E1704D,0E4C9977959C28
8D7020A299941599503C8968E743,0E4CD2E9387A23
8D7020A25813A3D1611D8FEA6A44,0E4CDB4157A527
8D7020A2EA07E826133C08506FDE,0E4D33B1B5F430
8D7020A2225421F1DF182099CD69,0E4D52E955F526
8D7020A25813B78D949CFFAE09F2,0E4D57AE43E124
8D7020A299941699504489BF800A,0E4D584699312A
8D7020A25813B3D0ED1D8ABD0069,0E4D9087074F26
8D7020A299941699704489FAFC23,0E4D9846AA4827
8D7020A2E104B4000000000BFC4F,0E4DD08740ED22
8D7020A25813C78D469CFB9B6709,0E4DD12005D02E
8D7020A299941599704089C7D571,0E4DD67D05DA26
8D7020A2EA07E826133C08506FDE,0E4DD7160E1F28
8D7020A25813D78D229CFAACEA9F,0E4E0CF3E2642E
8D7020A25813D3D0771D845CF45F,0E4E482F72C02F
8D7020A299941699703C89288438,0E4E5D0C197A2B
8D7020A2EA07E826133C08506FDE,0E4E744A978728
8D7020A25813E78CD69CF6193F74,0E4E86FDF1C42E
8D7020A299941699704089C2CA23,0E4E99782C102B
8D7020A25813E78CAE9CF465410C,0E4EC6656A392B
8D7020A299941699704489FAFC23,0E4EE1D0898C21
8D7020A25813F3D0011D7E065CCD,0E4F02D1EA0F28
8D7020A2F82300020049781372F3,0E4F0BC2D17824
8D7020A2EA07E826133C08506FDE,0E4F141B74E626
8D7020A25815078C5E9CF07A0CC2,0E4F4796BCB21C
8D7020A299941699704489FAFC23,0E4F5BDAF38F22
8D7020A25815178C309CEEC7CB4E,0E4F8D8CD5E92D
8D7020A299941699704089C2CA23,0E4F954C5DC924
8D7020A2EA07E826133C08506FDE,0E4FB1E90A6C2B
8D7020A25815178C049CEB976E4C,0E4FD1B91E802C
8D7020A299941699904489DF7CF5,0E4FDA118EAA34
8D7020A25815278BE09CE907A41C,0E500D8CE7102E
8D7020A299941699904489DF7CF5,0E501382E22F33
8D7020A2E104B4000000000BFC4F,0E5046FE899F2C
8D7020A299141699904488B14F83,0E504D8CEAE828
8D7020A2F82300020049781372F3,0E504F56B1082B
8D7020A2EA07E826133C08506FDE,0E50541BD85329
8D7020A2581533CF011D71B33178,0E508F56CEE02D
8D7020A299141799904488B2454D,0E5091B951D532
8D7020A25815478B669CE362DF00,0E50CBC35B5932
8D7020A299141799904888FA1F4D,0E50D4B42B1438
8D7020A2F82300020049781372F3,0E50EA296EF532
8D7020A2581543CEB71D6D55E71B,0E51049C89F433
8D7020A299141799904888FA1F4D,0E511847CA9D35
8D7020A299141699904488B14F83,0E51508837442B
8D7020A2581563CE651D69929680,0E51823A76A22D
8D7020A2F82300020049781372F3,0E518797719B2F
8D7020A2EA07E826133C08506FDE,0E519383335C28
8D7020A299141699B03C88264BB1,0E5195E5A0582C
8D7020A299141699B04088CC05AA,0E51D7AF85F634
8D7020A2581573CE151D65B0B251,0E51FA41E60232
8D7020A2EA07E826133C08506FDE,0E52344BC74D33
8D7020A2225421F1DF182099CD69,0E52423AB4C43A
8D7020A299141699B04088CC05AA,0E5255E5F2BD36
8D7020A2581593CDBB1D600723D8,0E5289618E5754
8D7020A299141699B04488F433AA,0E52A008364532
8D7020A25815978A229CD37D2604,0E52CCF5336E2F
8D7020A2F82300020049781372F3,0E52CD8DBA0F2F
8D7020A2EA07E826133C08506FDE,0E52D8E112C929
8D7020A299141699B04088CC05AA,0E52DDA5DB9938
8D7020A25815A3CD631D5C84A52D,0E530FF0336E35
8D7020A299141699D040880381D1,0E531383AE9731
8D7020A299141699D03C88E9CFCA,0E532D24FADA31
8D7020A25815A3CD3F1D5A8ACE4E,0E534830EBC434
8D7020A299141699D03C88E9CFCA,0E534961BBEE2A
8D7020A2F82300020049781372F3,0E536EEFC0C616
8D7020A2EA07E826133C08506FDE,0E53787841B231
8D7020A299141699D03888D1F9CA,0E538666F4A130
8D7020A25815B3CD151D588A0816,0E5389FAD98136
8D7020A299141799D034889AA904,0E53B910F64936
8D7020A2EA07E826133C08506FDE,0E53CE26FB5636
8D7020A299141799D034889AA904,0E53D71814BC16
8D7020A299141799D034889AA904,0E53EEEF5EB13C
8D7020A25815C3CCC71D5494EBD2,0E540404CAD935
8D7020A2E104B4000000000BFC4F,0E5409620CDD15
8D7020A2F82300020049781372F3,0E540F57E45837
8D7020A299141799F03088E7E32D,0E54167F06E933
8D7020A2EA07E826133C08506FDE,0E541E3EA25134
8D7020A299141799F03088E7E32D,0E54391117CB34
8D7020A25815C3CCA11D5277B202,0E543A425CE739
8D7020A299141799F03088E7E32D,0E547ADB846C3A
8D7020A25815D7890A9CC5E888A5,0E5481A27C4334
8D7020A299141799F02C884F612D,0E549DA6679D17
8D7020A25815D788F89CC4DFEDBB,0E549F6FF49C17
8D7020A25815D3CC491D4DF37CAC,0E54C23BA10937
8D7020A2225421F1DF182099CD69,0E54D67F701336
8D7020A29914179A102C8816E60E,0E54E0A1351414
8D7020A25815E3CC1F1D4BD9E865,0E55049DA8E23A
8D7020A29914179A103088BE640E,0E55053692E13A
8D7020A2EA07E826133C08506FDE,0E550CF5EC9C16
8D7020A25815E788A29CBF519425,0E552303FBF716
8D7020A29914179A103088BE640E,0E55239C49E517
8D7020A2E104B4000000000BFC4F,0E553B73D59635
8D7020A25815E7888C9CBEA9478B,0E554536CD4A34
8D7020A29914179A103088BE640E,0E5547989A9A35
8D7020A2F82300020049781372F3,0E5551BADDD438
8D7020A2EA07E826133C08506FDE,0E555BDCF0B733
8D7020A25815F3CBDD1D48BE0A53,0E5565FEF82F37
8D7020A29914179A103088BE640E,0E55669742E113
8D7020A25815F7885E9CBC3FE71D,0E558CF61C1830
8D7020A29914179A303088FB1827,0E558D8E98B736
8D7020A29914179A303088FB1827,0E55A8FA093819
8D7020A2EA07E826133C08506FDE,0E55ADBE7D8F1C
8D7020A29914179A303088FB1827,0E55CFF11CD435
8D7020A25815F788309CB94DF4D7,0E55D1228EAD38
8D7020A258170788209CB893294A,0E55E8FA260718
8D7020A29914179A302C88539A27,0E55EA2AF2871E
8D7020A2EA07E826133C08506FDE,0E55FADBCACC36
8D7020A29914179A302C88539A27,0E560B2CCC2227
8D7020A2581707880A9CB75CFFA1,0E560BC506882F
8D7020A2225421F1DF182099CD69,0E561089EE2B1B
8D7020A29914179A302C88539A27,0E5624352D9B16
8D7020A29914179A502C889C1E5C,0E564A940B7539
8D7020A258170787E29CB5642D4C,0E564B2CD9DE33
8D7020A2EA07E826133C08506FDE,0E564E27C3E616
8D7020A2581703CB2F1D3F5C79BF,0E566DBEFA3117
8D7020A29914179A502C889C1E5C,0E568667E8D532
8D7020A2F82300020049781372F3,0E568D8EEC462F
8D7020A258171787B49CB32FE045,0E569122CADC4D
8D7020A2EA07E826133C08506FDE,0E569D0EBFA434
8D7020A2581713CB051D3D5CBFE7,0E56ADBECF291D
8D7020A29914179A502C889C1E5C,0E56C9FB97EF33
8D7020A2581717878E9CB1C2CEED,0E56CBC56FA235
8D7020A29914179A702C88D96275,0E56E39CD97337
8D7020A2581713CADB1D3A7771F1,0E56EBF55B9E16
8D7020A2EA07E826133C08506FDE,0E56EE576E3514
8D7020A29914179A702C88D96275,0E57036DB8C732
8D7020A258171787649CAF92F028,0E570CF6D44C34
8D7020A29914179A702C88D96275,0E5725FF8E2617
8D7020A2581723CAAF1D380309A5,0E572D264E7314
8D7020A2EA07E826133C08506FDE,0E5741A36F1F21
8D7020A29914179A702C88D96275,0E5745CFE1F363
8D7020A2225421F1DF182099CD69,0E5751BBAA8A35
8D7020A29914179A702888E15475,0E577ADC44FD29
8D7020A2581723CA6F1D359C4909,0E578F5907AA2C
8D7020A2EA07E826133C08506FDE,0E5792EC9EE63B
8D7020A29914189A902888D5B6B9,0E57BA43E48131
8D7020A2E104B4000000000BFC4F,0E57CD8F5D5F2D
8D7020A2581733CA3F1D3204898F,0E57D6802F7B2F
8D7020A2F82300020049781372F3,0E57D7B1696C27
8D7020A2EA07E826133C08506FDE,0E57E0A2245623
8D7020A29914189A9028872A16F1,0E5805D00A7A28
8D7020A29914189AB0288890CA90,0E58423CBA492E
8D7020A2581747868A9CA32C8119,0E58584A23CF2E
8D7020A29914189AB0288890CA90,0E585BDDB33B12
8D7020A2F82300020049781372F3,0E58744DD1172A
8D7020A29914189AB024872730D8,0E58810B42362D
8D7020A2EA07E826133C08506FDE,0E588668837F29
8D7020A258174786649CA14B465A,0E589123A9D234
8D7020A2581743C9971D2A2A82E2,0E58CFF2139829
8D7020A29914189AB024872730D8,0E58DC76928C36
8D7020A258174786249C9E3F3F28,0E58EF89429139
8D7020A29914189AD02487E8B4A3,0E590072BA8B2E
8D7020A2F82300020049781372F3,0E59154F81CD2E
8D7020A2EA07E826133C08506FDE,0E5926002DE12B
8D7020A29914189AD02487E8B4A3,0E59436DCBB22F
8D7020A2581753C9471D255836A5,0E594963B3C730
8D7020A29914189AD02887A0EEA3,0E595F71773533
8D7020A258175785D89C9AD29BC1,0E596305826930
8D7020A29914189AD02487E8B4A3,0E5982D544653F
8D7020A258175785C29C99853D49,0E5985D0693432
8D7020A29914189AF02887E5928A,0E59A0A2B21036
8D7020A29914189AF02C87DDA48A,0E59C701AF9829
8D7020A2EA07E826133C08506FDE,0E59C8CB3C192D
8D7020A2581763C8EF1D21E3DC6C,0E59CA95451E2A
8D7020A29914189AF030888A86C2,0E59E4CF372312
8D7020A2581767857E9C9600A7B9,0E59EA2C49DA30
8D7020A29914189AF03C873D7C8A,0E5A049F43A631
8D7020A258176785689C94F10634,0E5A0BC66A4E2C
8D7020A2EA07E826133C08506FDE,0E5A17B2202935
8D7020A2581773C8AB1D1D6FB0E8,0E5A2DBFF8B514
8D7020A2F82300020049781372F3,0E5A4B2E69F427
8D7020A29914189B104087D94F14,0E5A4BC6813226
8D7020A2581777853E9C92BACB3D,0E5A4CF7967427
8D7020A2E104B4000000000BFC4F,0E5A4D902E6B25
8D7020A29914189B104087D94F14,0E5A639DF72810
8D7020A2581773C8831D1B444AE4,0E5A660093BF15
8D7020A2EA07E826133C08506FDE,0E5A6862A55C25
8D7020A29914189B103C8733010F,0E5A879A538526
8D7020A29914189B1038870B370F,0E5AA0A3031E17
8D7020A2EA07E826133C08506FDE,0E5AB7E257F315
8D7020A29914199B303487051BE8,0E5ABA44BC2427
8D7020A258178784E29C8D63E8B4,0E5AD12451CA2A
8D7020A29914199B303487051BE8,0E5AE00AD8C51B
8D7020A2F82300020049781372F3,0E5AE4CF58A53B
8D7020A29914199B3030873D2DE8,0E5B066953041D
8D7020A2EA07E826133C08506FDE,0E5B096439A022
8D7020A258179784B89C8B71D6B1,0E5B11243ECE26
8D7020A29914199B502C875A2B93,0E5B1ED97CD624
8D7020A29914199B502887621D93,0E5B410C2A4426
8D7020A2581793C7E51D130DD214,0E5B4EC1965127
8D7020A2EA07E826133C08506FDE,0E5B5A15234A18
8D7020A29914199B502887621D93,0E5B5B45F10315
8D7020A2581797847C9C88D99358,0E5B6B5DE04218
8D7020A2F82300020049781372F3,0E5B810C49C340
8D7020A258179784629C8646D887,0E5B92EDDF1720
8D7020A2EA07E826133C08506FDE,0E5BAA2CE96636
8D7020A25817A3C7871D0E775746,0E5BD6817F5C20
8D7020A29914189BB0288744978B,0E5C0A95D63325
8D7020A25817A3C75F1D0B5B819E,0E5C0FF3124B1F
8D7020A2F82300020049781372F3,0E5C1D10578A11
8D7020A25817A783E69C8019AE9A,0E5C47025C4325
8D7020A29914199BB01487D15B4C,0E5C4833CCA520
8D7020A2EA07E826133C08506FDE,0E5C4E29AAB722
8D7020A2225421F1DF182099CD69,0E5C5C778B9224
8D7020A29914199BB00C8741EF4C,0E5C836ED90B24
8D7020A25817A783989C7C4CD9ED,0E5CB4E808181F
8D7020A29914199BD01887568537,0E5CBA4545B728
8D7020A25817B783869C7B1CBAB7,0E5CD255A6E338
8D7020A2E104B4000000000BFC4F,0E5CE1D4F90B2B
8D7020A25817B3C6C31D032E13F0,0E5CEBF748B855
8D7020A2EA07E826133C08506FDE,0E5CEC8F7BCB24
8D7020A29914189BD02487C349F0,0E5CFB764BC625
8D7020A25817B3C6B11D02D88F10,0E5D0834072D13
8D7020A25817B783489C78C1F5D4,0E5D2B5EA2D729
8D7020A29914189BF02C87F659D9,0E5D4407FD641F
8D7020A25817B7832E9C7622DC68,0E5D5255D2D511
8D7020A25817C783129C758FB9EF,0E5D74E8479223
8D7020A2EA07E826133C08506FDE,0E5D8D91572B25
8D7020A29914189BF02C87F659D9,0E5D9DA9450330
8D7020A2225421F1DF182099CD69,0E5DA0A3F7EE31
8D7020A25817C3C6371CFC86C992,0E5DB2859E9727
8D7020A29914189BF02C87F659D9,0E5DC2D69DFA25
8D7020A25817C782D09C7220C0E5,0E5DD71B032A11
8D7020A2EA07E826133C08506FDE,0E5DDAAE2C8916
8D7020A2F82300020049781372F3,0E5DF023684C1E
8D7020A25817C782BA9C7165A606,0E5DF4E8976716
8D7020A29914189C102887381DB6,0E5DF6B1E1143D
8D7020A2EA07E826133C08506FDE,0E5E2AC63EF017
8D7020A25817D7828E9C6E05234B,0E5E374A8CB218
8D7020A29914189C102C87002BB6,0E5E45D1FAC034
8D7020A29914189C102C87002BB6,0E5E8B30042B23
8D7020A25817E782309C6A648947,0E5EC10D42B918
8D7020A2EA07E826133C08506FDE,0E5ECEC2B7ED28
8D7020A2225421F1DF182099CD69,0E5EE4381C373C
8D7020A29914199C303087EEDF51,0E5F14B8B33C17
8D7020A2F82300020049781372F3,0E5F26021C2419
8D7020A25817F3C5231CEE41D290,0E5F37E3C5CB15
8D7020A29914199C302C87465D51,0E5F57B3EBA214
8D7020A2EA07E826133C08506FDE,0E5F6D28F17020
8D7020A25817F3C4F51CECFB72B1,0E5F79AD66FE12
8D7020A29914199C302C87465D51,0E5F92568A9C19
8D7020A25817F781829C61BE2E3A,0E5FB6B2AC2424
8D7020A29914199C502887B1EF2A,0E5FD7B3F85422
8D7020A258190781549C5E501319,0E5FF74B149F22
8D7020A2EA07E826133C08506FDE,0E600D91F9B531
8D7020A29914199C502887B1EF2A,0E6014B8F90F41
