raw_hexCode,raw_timeStamp
8D06A1ED58AF86755421910A697D,12D668412F8033
8D06A1ED990DED09300458534FD3,12D675AB8F6433
8D06A1ED58AF82B41EA6BDFE4950,12D6A7A866483B
8D06A1ED58AF867572212C9A7729,12D6F00011C914
8D06A1ED990DED091004581633FA,12D6F347FEF713
8D06A1ED58AF82B43AA65B890440,12D72971C2D035
8D06A1ED990DED091008585E69FA,12D734C6DF5332
8D06A1EDF82100020048787985E9,12D762E43F6512
8D06A1ED58AF82B45AA5F4ADF183,12D7AD9EF1153C
8D06A1ED990DED09300458534FD3,12D7B5F6E6801E
8D06A1ED58AF8675A820705FE32E,12D7EA0ADA1918
8D06A1ED990DED09300458534FD3,12D8013EAE2711
8D06A1EDE1052100000000CA86F5,12D805657FE133
8D06A1ED254544B8E78E60B5FCCC,12D82A5934D02F
8D06A1EDEA42885F251C082A796D,12D83A71C69913
8D06A1ED990DED09300458534FD3,12D845170ABC40
8D06A1ED58AF82B484A56655E8E1,12D865E00AE38F
8D06A1ED990DED09300458534FD3,12D8885EC37C36
8D06A1ED990DED09300458534FD3,12D8C64894A13C
8D06A1EDEA42885F251C082A796D,12D8DADBC5B112
8D06A1ED58AF82B4AEA4D7924063,12D91FE9A4A63E
8D06A1ED990DED09300458534FD3,12D94517B5633A
8D06A1EDEA42885F251C082A796D,12D97A71973C15
8D06A1ED990DED09300458534FD3,12D9CB0DED0F2C
8D06A1ED58AF8676161F0295ED5B,12D9D496F5D833
8D06A1EDE1052100000000CA86F5,12DA821F964330
8D06A1ED58AF8676421E6D06EF05,12DA995C28EB38
8D06A1ED254544B8E78E60B5FCCC,12DAB265796718
8D06A1EDEA42885F251C082A796D,12DAB9E1641315
8D06A1ED990DED093804583DEDDB,12DACFD40CA517
8D06A1ED58AF8676501E3DC3602F,12DAD5C9848B19
8D06A1ED990DED093804583DEDDB,12DB0AC311CA31
8D06A1ED58AF82B520A3593C9012,12DB14006E3315
8D06A1EDF82100020048787985E9,12DB1B73F9ED32
8D06A1ED990DED093804583DEDDB,12DB477B91CD2A
8D06A1ED58AF86766C1DE11490B8,12DB519D01AA19
8D06A1ED990DED093804583DEDDB,12DB8860C16F1B
8D06A1ED58AF82B53AA30197CD5C,12DB89DE4EDD18
8D06A1ED990DED093804583DEDDB,12DBCB0F3F8F1B
8D06A1ED58AF82B548A2D06B3944,12DBCFD4C09317
