raw_hexCode,raw_timeStamp
8D06A13B58B506E428466F1CFF1E,0CAD390D5B8E36
8D06A13B58B506E4244682BFF451,0CAD567B52EA13
8D06A13B254544B8DF4820D0525A,0CAD6ABFDC2C37
8D06A13B9909E985D80459FFAE2D,0CAD7069F33237
8D06A13BEA44785D131C082F5D5B,0CAD7612F80C3B
8D06A13B58B50324BCC32B21E273,0CAD78C1B5B639
8D06A13B9909E985D80459FFAE2D,0CADB19AC25339
8D06A13B58B50324B2C35C9ECBD1,0CADB7DD74BA34
8D06A13B58B50324AAC388297087,0CADEF3F501535
8D06A13B9909E985D80459FFAE2D,0CAE2B0EC6FE3C
8D06A13B58B506E404472AF232E4,0CAE344901093B
8D06A13B9909E985D80459FFAE2D,0CAE49ABA7452A
8D06A13B9909E985D80459FFAE2D,0CAE6CD7B4233F
8D06A13B58B5032498C3E95756E5,0CAE73FE7EE040
8D06A13B58B506E3F44780DFAF9C,0CAEA98E96643D
8D06A13B9909E985D80459FFAE2D,0CAEAE0922EF3E
8D06A13BEA44785D131C082F5D5B,0CAEB8C2956839
8D06A13BF82100020048B84C02B8,0CAEC10770AC40
8D06A13B58B506E3F0479317F652,0CAECB28A2E313
8D06A13B9909E985D80459FFAE2D,0CAECFA1BDDC3A
8D06A13B9909E985D80459FFAE2D,0CAEE77948F136
8D06A13B58B5032488C44659554D,0CAEE812EB4339
8D06A13B9909E985D80459FFAE2D,0CAF05CBD3CD36
8D06A13BEA44785D131C082F5D5B,0CAF0DD8060510
8D06A13B58B5032482C463D25248,0CAF0EBC466442
8D06A13B9909E985D80459FFAE2D,0CAF2059722B32
8D06A13B58B506E3E247E42C68EC,0CAF31E80FB13B
8D06A13B9909E985D00459910C25,0CAF474BD59634
8D06A13BEA44785D131C082F5D5B,0CAF5AA98DDB39
8D06A13B9909E985D00459910C25,0CAF5FBA68EA36
8D06A13B58B5032474C4B102166B,0CAF78C2682E38
8D06A13BE1060E000000006B21E1,0CAF9D0CFFB432
8D06A13B9909E985D00459910C25,0CAFA8139B2A39
8D06A13B58B5032466C4FBC715EE,0CAFD845F7C12F
8D06A13B254544B8DF4820D0525A,0CAFDDF0A8963E
8D06A13B9909E985D00459910C25,0CAFEB0F5F6638
8D06A13BF82100020048B84C02B8,0CB000BBD5923F
8D06A13B58B506E3C2488C316AF9,0CB014B2810D31
8D06A13B58B506E3BE48A9845411,0CB036AC3C023A
8D06A13B58B5032450C57085476F,0CB073FF34843E
8D06A13B9909E985D80459FFAE2D,0CB0744A3A153A
8D06A13BEA44785D131C082F5D5B,0CB0992E012F3D
8D06A13B9909E985D80459FFAE2D,0CB09B8E1DF134
8D06A13B58B5032446C5A0709F81,0CB0B57C143D3C
8D06A13B9909E985D80459FFAE2D,0CB0C36A39733A
8D06A13BEA44785D131C082F5D5B,0CB0E563B6B435
8D06A13B58B503243EC5D60E7BC7,0CB0F3FF60D43C
8D06A13B9909E885D80459FCA4E3,0CB0FB2D9E4E3A
8D06A13B254544B8DF4820D0525A,0CB11B41E2AF2A
8D06A13BEA44785D131C082F5D5B,0CB13365E61E3F
8D06A13B9909E885D80459FCA4E3,0CB13660CAA83C
8D06A13B58B5032434C60792F6BC,0CB136AC6AF23B
8D06A13BF82100020048B84C02B8,0CB146FF20133A
8D06A13B58B506E39649805FC265,0CB158DF103317
8D06A13B58B506E3924994684B8F,0CB173FF912B40
8D06A13B9909E885D004599206EB,0CB17831CE3C45
8D06A13B9909E885D004599206EB,0CB194B4988315
8D06A13B58B506E38C49B50961A8,0CB19B4188D733
8D06A13B9909E885D004599206EB,0CB1B23BFCCC47
8D06A13B58B506E38849C8C32EF7,0CB1B31910AF45
8D06A13BEA44785D131C082F5D5B,0CB1D54DC50A43
8D06A13B58B503241EC681A5A2F2,0CB1D5E458E415
8D06A13BF82100020048B84C02B8,0CB1E8F7EEE333
8D06A13B9909E885D004599206EB,0CB1F792292748
8D06A13B58B5032418C69E761BE4,0CB1F8C348E944
8D06A13B9909E885D80459FCA4E3,0CB21769BE8F3B
8D06A13BE1060E000000006B21E1,0CB2222099E244
8D06A13BEA44785D131C082F5D5B,0CB22301CA9112
8D06A13B58B506E3764A286EE32F,0CB2344A6DF640
8D06A13B9909E885D80459FCA4E3,0CB2357CFDA342
8D06A13B58B503240CC6E29EE4A2,0CB25A11A5BC32
8D06A13B9909E885D80459FCA4E3,0CB25B422F962D
8D06A13BEA44785D131C082F5D5B,0CB27284068241
8D06A13B58B506E36E4A58DFA73F,0CB278C46DC23D
8D06A13B9909E885D80459FCA4E3,0CB2806FE5333F
8D06A13B58B506E3644A8D5104F2,0CB2B7DF2BF033
