raw_hexCode,raw_timeStamp
8D04012AF83300020049BC4475C0,18E9A20582C42C
8D04012A9911F4085004613D0B54,18EA0379E4BE3E
8D04012A58D306CD3C4947350E55,18EB25C1ACC735
8D04012A58D3031B290E9EC9DC68,194846F6D2F43D
8D04012A9911F18A700462DEC158,19485F8D145C35
8D04012A58D306DAA890D4BA0BC2,194879A0EC7939
8D04012A58D3031B0D0EF5462BEB,1948B6A651AA15
8D04012AF83300020049BC4475C0,1948C1C0286437
8D04012A9911F08AD0046272B312,1948DD51B9C212
8D04012A9911F08B10046239B2BE,1949175C1D3D1B
8D04012AEA502865213C08C7ADD5,194922890FC43A
8D04012A58D306DA7691604DFABD,194932ED59D433
8D04012A9911EF8B3004625D006D,1949604D7D2233
8D04012A58D306DA649193715AF5,194972EDAF2714
8D04012AEA5028651F3C081DCE62,19564291FC0732
8D04012AEA5028651F3C081DCE62,19649A7D717039
8D04012A9911EF8B500462928416,1964D546478F2F
8D04012A9911F087700862B18718,197BE44D0E8513
8D04012A58D306CD90B83C6BB614,197C6EBC285735
8D04012A25154236E34820E6D08F,19B8314BE54C37
8D04012AEA502865173C08736C6A,19B87447343832
8D04012A9911EB87B00462B4C425,19B8B5C544D038
8D04012A58D1F30205671626CF17,19BB0619813D15
8D04012A9911EB87B004634B302C,19C5550EE0B22F
8D04012A9911EB87B004634B302C,19C618C93C7E3B
8D04012A58D306BFB6F0A361FC9C,19C721BB9B7433
8D04012A9911EB87B00462B4C425,19CBC4B381F634
8D04012A58D302FE23769F6883AE,19CF599517CF32
8D04012A9911EB87D80863A24C5F,19CF776291FD38
8D04012AEA502865173C08736C6A,19CF83F9F1042F
8D04012A9911EB87D004627B405E,19CFEAB8BE5512
8D04012AEA502865173C08736C6A,19D021C8424816
8D04012A9911EB87D0046384B457,19D026FFBCCA19
8D04012A9911EB87D00863CCEE57,19D05F8C6C0617
8D04012A58D306BDEEF7B925B45F,19D0951ED25C36
8D04012AEA502865173C08736C6A,19D0BB1E13DA2E
8D04012A9911EB87B00862FC9E25,19D14AB1147115
8D04012AE112030000000044DCDE,19D14CED6A9216
8D04012A58D312FDC17823482E1D,19D15224C9BC11
8D04012AEA502865173C08736C6A,19D15F8DC6C413
8D04012A9911EB87B00462B4C425,19D18C2F2D1851
8D04012A58D306BDBEF8752C8967,19D18F2A3B413B
8D04012A58D306BDB2F8AB714B52,19D1D520982815
8D04012AEA502865173C08736C6A,19D2004402A53B
8D04012A9911EB87D004627B405E,19D20AB2164113
8D04012A58D316BDA6F8D9A94CB5,19D2175CC1CA3C
8D04012AF83300020049BC4475C0,19D22584C1BF12
8D04012A58D306BD9CF90481064D,19D25167378512
8D04012A9911EB87D004627B405E,19D450AB55CE36
8D04012AEA502865173C08736C6A,19D475EC696118
8D04012A58D302FD217AA5463BC6,19D4999C81C236
8D04012A9911EB87D004627B405E,19D4CDB1170A30
8D04012A58D306BD14FB1E193747,19D51C9831AA37
8D04012A9911EB87D0046384B457,19D584C1310314
8D04012A58D302FCED7B715E99A8,19D5A40C7FE913
8D04012A9911EB87D0046384B457,19D5C5803C0E37
8D04012A25154236E34820E6D08F,19D5F52F913416
8D04012A58D302FCD57BD3AED8F2,19D624CBB81E29
8D04012AE112030000000044DCDE,19D6382B087838
8D04012A9911EB87D0046384B457,19D64580FC2233
8D04012A9911EC87D00462727434,19DB10B4CB2113
8D04012A58D306BBE2FFDA098E7B,19DB67CE1DDC3A
8D04012A25154236E34820E6D08F,19DFFB33AAF33B
8D04012A58D306BAFD03635A4505,19E01BE90A8D34
8D04012A25154236E34820E6D08F,19E28DC4787734
8D04012A25154236E34820E6D08F,19E51838A80A14
8D04012AEA502865173C08736C6A,19E54418BE3510
8D04012A58D302F9E7876C439989,19E547D2811D3A
8D04012A58D302F9DD8790AB47A8,19E5784093E91C
8D04012AEA502865173C08736C6A,19E5E128A37D19
8D04012A9911EC87D00462727434,19E5EC55723012
8D04012A58D302F9C387FA367691,19E6006068AA17
8D04012AF83300020049BC4475C0,19E625A1180517
8D04012A58D306B9D108035AF585,19E63B3C983B39
8D04012A58D302F98788E52ED3D7,19E7318E5DF638
8D04012A58D302F96F89436D1FD4,19E7AB99320D12
8D04012AEA502865173C08736C6A,19E7B843AC9343
8D04012AE112030000000044DCDE,19E7CA125F893C
8D04012A9911EC87F0046237081D,19E7D30336C616
8D04012A58D302F963897335CDB0,19E7EADAD07114
8D04012A58D302F95589A9850500,19E830D112AB1B
8D04012AEA502865173C08736C6A,19E856BD71BB36
8D04012A9911EC87F0046237081D,19E89FAEB53F2F
8D04012A58D306B95909D9D457AF,19E8ADD6D74330
8D04012AEA502865173C08736C6A,19EA2960746534
8D04012A58D306B9030B30103A12,19EA7310D3DC2D
8D04012A9911EB87F00463C1C87E,19F2CAE093ED34
8D04012A58D302F70F928B7CDD98,19F3CC5FD6DB31
8D04012A9911EB87F004623E3C77,19F413D33C313C
8D04012A25154236E34820E6D08F,19F42C69B0EE3A
8D04012A9911EB87F004623E3C77,19F450D8A8672D
