raw_hexCode,raw_timeStamp
8D702C1E99400000180800CA4427,18A2C3C3FEE533
8D702C1E99400000100C009CD02F,18A9534C718A11
8D702C1E99400000100800A4E62F,18A993DFF3CE35
8D702C1E200811B1DF0C603EB8B8,18AAE2C6B7753B
8D702C1E99400000100C009CD02F,18AAE82602C615
8D702C1E99400000100800A4E62F,18AB235FAFEB3B
8D702C1E99400000180400821E27,18ABD9433DB518
8D702C1E99400000180C00F27227,18AC1774611836
8D702C1E9940000018140062C627,18ACBB37F7F735
8D702C1E994000001818002A9C27,18ACF970395F3C
8D702C1E9940000018140062C627,18AD36737B3310
8D702C1E99400000182000846C2E,18AD737815F114
8D702C1E994000001818002A9C27,18AFA361CD9B3A
8D702C1E9940000010100034522F,18B1535110863D
8D702C1E9940000010100034522F,18B1947C050E35
8D702C1E99400000100800A4E62F,18B1D80F170D16
8D702C1E99400000100400ECBC2F,18B2862E0ED635
8D702C1E99400000180800CA4427,18B2C5974CB812
8D702C1E99400000181C0012AA27,18B34466A3AD30
8D702C1E99400000181C0012AA27,18B728C24FB733
8D702C1E994000001818002A9C27,18B76A8E68CF18
8D702C1E200811B1DF0C603EB8B8,18B7863066C017
8D702C1E9940000018140062C627,18B7AB2B4D4D33
8D702C1E99400000100800A4E62F,18B82365C55A19
8D702C1E99400000100400ECBC2F,18B868C2E63A20
8D702C1E99400000102000EACE26,18B8B082F82A1C
8D702C1E994000001014000C642F,18B9754A43EC23
8D702C1E99400000101800443E2F,18B9B418ADB21D
8D702C1E99400000102400D2F826,18B9ED88E5C524
8D702C1E200811B1DF0C603EB8B8,18BA06318DCB1F
8D702C1E99400000101C007C082F,18BA6FEC921619
8D702C1E99400000100400ECBC2F,18BAB8DCFEF117
8D702C1E99400000100C009CD02F,18BB7975116C34
8D702C1E99400000100800A4E62F,18BBC03C2C8A3D
8D702C1E9940000010100034522F,18C98E90A7663E
8D702C1E994000001014000C642F,18C9C9352F1614
8D702C1E99400000100400ECBC2F,18CA0D65A3BB39
8D702C1E99400000100C009CD02F,18CA43D844F618
8D702C1E99400000101800443E2F,18CA820F872E10
8D702C1E9940000010100034522F,18CB38E6690945
8D702C1E99400000180C00F27227,18CCA2D6567B3E
8D702C1E994000001810005AF027,18CCE07462592F
8D702C1E994000001818002A9C27,18CD5BAF560834
8D702C1E200811B1DF0C603EB8B8,18CE06D3D34C32
8D702C1E99400000100400ECBC2F,18CE518ECE8839
8D702C1E99400000180C00F27227,18CE8DFB356717
8D702C1E994000001038007A7A26,18D5C8094E591C
8D702C1E99400000100C009CD02F,18E6C514B32032
8D702C1E200811B1DF0C603EB8B8,18EC3859F8D436
8D702C1E994000001818002A9C27,18F1A417C75C3D
8D702C1E994000001818002A9C27,18F1DFEC9E3F15
8D702C1E994000001818002A9C27,18F21664BCFE3F
8D702C1E99400000182000846C2E,18F25369EC6A19
8D702C1E99400000182400BC5A2E,18F2923688B43E
8D702C1E99400000181C0012AA27,18F2C8ADCB1D17
8D702C1E99400000182000846C2E,18F3077E573712
8D702C1E99400000182000846C2E,18F34B1014833B
8D702C1E200811B1DF0C603EB8B8,18F3919F45CD34
8D702C1E99400000182000846C2E,18F402B90A7141
8D702C1E99400000182800F4002E,18F4C188C0BD17
8D702C1E99400000100400ECBC2F,18F535FAFA1418
8D702C1E99400000180C00F27227,18F5A715E32434
8D702C1E99400000180800CA4427,18F5E41B898514
8D702C1E9940000010100034522F,18F61D8C1FC51F
8D702C1E994000001014000C642F,18F65960F86D19
8D702C1E99400000100C009CD02F,18F694036B651C
8D702C1E9940000010100034522F,18F6D238A49E1C
8D702C1E99400000101C007C082F,18F75534F9EE18
8D702C1E99400000102000EACE26,18F78FD65B4835
8D702C1E99400000101C007C082F,18F7CBAC125933
8D702C1E99400000102000EACE26,18F806E86B062F
8D702C1E99400000101800443E2F,18F846E75ABF17
8D702C1E200811B1DF0C603EB8B8,18F883557FD936
8D702C1E99400000101800443E2F,18F883EB052137
8D702C1E99400000102000EACE26,18FA59659E2F33
8D702C1E200811B1DF0C603EB8B8,18FAFA2C2E0234
8D702C1E99400000102400D2F826,18FB0FD7E10D19
8D702C1E99400000102400D2F826,18FB494B393C16
8D702C1E99400000102400D2F826,18FD1798F5B71B
8D702C1E994000001028009AA226,18FD8B166E9C34
8D702C1E99400000101800443E2F,18FDCD78B54315
8D702C1E99400000180800CA4427,18FE09E4236A1C
8D702C1E99400000102000EACE26,18FE4783399418
8D702C1E99400000180800CA4427,18FEBAC412F518
8D702C1E99400000182000846C2E,18FF38FBB07C33
8D702C1E99400000182000846C2E,18FF80F3ACFB28
8D702C1E99400000181C0012AA27,18FFB995C9471E
8D702C1E200811B1DF0C603EB8B8,18FFE5E897EA21
8D702C1E99400000182400BC5A2E,18FFFB5D7D111B
8D702C1E99400000182C00CC362E,19003732E93E1F
8D702C1E99400000182800F4002E,1900773303CB2C
8D702C1E99400000182800F4002E,1900B1D530E128
8D702C1E99400000182C00CC362E,1900F13D580426
8D702C1E99400000182800F4002E,19012C774E192B
8D702C1E994000001834005C822E,19016680F3362B
8D702C1E99400000182C00CC362E,19019EC1F8E02B
8D702C1E99400000182400BC5A2E,1901DD9133932C
8D702C1E99400000182C00CC362E,190214A05FF027
8D702C1E99400000182800F4002E,19025CF83CA42F
8D702C1E200811B1DF0C603EB8B8,1902641F09A329
8D702C1E9940000018300064B42E,1902E1BF603C29
8D702C1E99400000182800F4002E,1903241F578430
8D702C1E9940000018300064B42E,19035B31891329
8D702C1E99400000182800F4002E,19039A974F052A
8D702C1E99400000182C00CC362E,1903D371323B31
8D702C1E9940000018300064B42E,190412DBE9DC33
8D702C1E99400000182400BC5A2E,1904553BE11528
8D702C1E99400000180C00F27227,19049371811624
8D702C1E200811B1DF0C603EB8B8,1904F00BE4662A
8D702C1E99400000182400BC5A2E,190518346CD924
8D702C1E994000001818002A9C27,19055834875729
8D702C1E994000001810005AF027,190598CDCE0C30
8D702C1E99400000180800CA4427,1905D79CBE5828
8D702C1E99400000180800CA4427,1906179D545E2F
8D702C1E99400000180800CA4427,19065A017F8428
8D702C1E99400000180800CA4427,190691A95C042C
8D702C1E99400000180800CA4427,1906C9E79DFB2B
8D702C1E99400000100400ECBC2F,19070F459AE327
8D702C1E99400000180800CA4427,190751A7C6CE2D
8D702C1E200811B1DF0C603EB8B8,19077AC7D91532
8D702C1E99400000100400ECBC2F,19078BB1B81732
8D702C1E99400000180800CA4427,1907CC49D24233
8D702C1E99400000180C00F27227,190809E872BF38
8D702C1E99400000180C00F27227,19084787835C29
8D702C1E99400000180C00F27227,19088E157EE52C
8D702C1E99400000180800CA4427,1908C656D59E30
8D702C1E99400000180C00F27227,1909048D4B4E2E
8D702C1E994000001810005AF027,190988235ED527
8D702C1E99400000100400ECBC2F,190A06552E6624
8D702C1E99400000100400ECBC2F,190A46EF804226
8D702C1E99400000100400ECBC2F,190A848DECFD2B
8D702C1E99400000100800A4E62F,190ACC4B4BC32F
8D702C1E994000001014000C642F,190B0952000A38
8D702C1E99400000101800443E2F,190B405F8BE62B
8D702C1E99400000102000EACE26,190B769DB68A28
8D702C1E99400000102000EACE26,190BB56CEE8E21
8D702C1E99400000101C007C082F,190BF141C42847
8D702C1E99400000101800443E2F,190C6E479C5733
8D702C1E200811B1DF0C603EB8B8,190C8A87558D2D
8D702C1E99400000102000EACE26,190CAA194C3828
8D702C1E994000001028009AA226,190CE4BCAFBB25
8D702C1E99400000102400D2F826,190D6423C03E24
