raw_hexCode,raw_timeStamp
8D70C0EEEA36C85F173F8C590FD4,11FB3701B66531
8D70C0EEE115BB00000000BFDC35,11FB9174E86717
8D70C0EE586596A7BD4D307079CD,11FBC15CF61B16
8D70C0EE99159006C06C29E46670,11FBC16116BF15
8D70C0EEF82100020049BCFFD252,11FBD33EB30B19
8D70C0EEEA36C85F173F8C590FD4,11FBD76AC67932
8D70C0EE99159506E0742AC167BD,12000A538A562B
8D70C0EE9915B80720643A1C708F,12286BC312FF37
8D70C0EE9915B90720643A1F7A41,1229A8C8AC512D
8D70C0EE9995D007804846ED871F,1251BAB942483D
8D70C0EEE115BB00000000BFDC35,125577BBA3CE30
8D70C0EE589172F8EF8B2380861B,125E2FFFC80E31
8D70C0EEEA36C85F173F4C5D8A74,125E368E2EC633
8D70C0EE9915CE076004464FD690,125E6AA6825D31
8D70C0EEE115BB00000000BFDC35,12621495D3ED32
8D70C0EE9915CE07680846692E98,1262182DC8D636
8D70C0EE589172FA1186B4D38249,1264552F51432D
8D70C0EE9915D70740AC5969225A,12C7EC01091F33
8D70C0EE9915D60740A05ADD9A86,12C8A1DF4BBE30
8D70C0EE9915D607209C5A84D8F4,12C8DDB359083B
8D70C0EEEA46685F173F8CFC6B17,12C8EB64B8943A
8D70C0EEF82100020049BCFFD252,12C96F99580F13
8D70C0EE58B316CC32BDE91914D3,12CA4244C6B631
8D70C0EE58B3230C713C85D0EE6A,12CA807CC52930
8D70C0EE9915D507208C5A611FA6,12CA8080E5BD11
8D70C0EEF82100020049BCFFD252,12CAB28CA4CF1D
8D70C0EE58B336CC48BD8D1DFD14,12CAC5D842E81E
8D70C0EE9915D50720885A5929A6,12CAC5DC639C38
8D70C0EEEA46685F173F8CFC6B17,12CACBCE4CBD1C
8D70C0EE58B356CC52BD5F1220AD,12CB040F82CE1B
8D70C0EE9915D50720885A5929A6,12CB0413A3C018
8D70C0EE58B366CC60BD27C29752,12CB4E30E61831
8D70C0EE9915D50700845C542BA2,12CB4E3506EB1D
8D70C0EEEA46685F173F8CFC6B17,12CB6B65BEBA3A
8D70C0EE58B3730CA13BC1B6D233,12CB8C681C4A14
8D70C0EE9915D50700805C6C1DA2,12CBCF66BF0435
8D70C0EE253CD073C72820E545CC,12CBE903C21C19
8D70C0EEEA46685F173F8CFC6B17,12CC083B79BB40
8D70C0EE58B3B30CC13B343B1E36,12CC470B4C4937
8D70C0EE9915DF06E03C5C13F5E6,12D34BD5EE791B
