raw_hexCode,raw_timeStamp
8D800D0F58579361B4F4E6CEDCFD,19B4AAA2C66F16
8D800D0F990CF21990901EAC4B81,19B4D68D7D3E18
8D800D0F5857A7203C77562E40A8,19B4EB97D0D743
8D800D0F990CF21990801E4C9381,19B55BF35EE734
8D800D0F232473F6DF7820F66B01,19B568B92C3D36
8D800D0F5857D720907724493393,19B57169391C3C
8D800D0F990CF219B0781E228797,19B5D67111BB2E
8D800D0F587BA3A7FEED1BDB2E13,19F42D74309F33
8D800D0F990C0531108C362FE5FD,19F49047077511
8D800D0F587BE766126FC55DBFEF,19F4E88FDF0E18
8D800D0F587BF7665E6FC5BE1851,19F52645719138
8D800D0F990C0431107837B02905,19F54FBDC06437
8D800D0F587D03A97CED19578DE2,19F5641FC4A649
8D800D0FEA36C85C013C08547E10,19F57310A07719
8D800D0F990C04311070363FB10C,19F58692A9693D
8D800D0F232473F6DF7820F66B01,19F64D4E67AC27
8D800D0F990C0331105C36409B6F,19F674E9898832
8D800D0FEA36C85C013C08547E10,19F6B239C54B39
8D800D0F587D77686E6FC4C59E64,19F6D96116653F
8D800D0F587D8768BC6FC3758B84,19F71895B5F135
8D800D0F990C0331305837C2254F,19F7355365A117
8D800D0FEA36C85C013C08547E10,19F758189C5E13
8D800D0F990C0231305837C12F81,19F7C1927C8F3D
8D800D0F587DB3AC94ED17B3954B,19F7E3D8AD4F3F
8D800D0FEA36C85C013C08547E10,19F7F5D5DCFB21
8D800D0F990C0231505C37369DFA,19F7F679342B13
8D800D0F587DB3ACB6ED17ED41E0,19F80156A9AE3F
8D800D0F587DC3ACDEED17DF2133,19F81F3D81822F
8D800D0FF82300030049B8544CCB,19F8D861CF3237
8D800D0F232473F6DF7820F66B01,19F8D942000534
8D800D0F990C01317058374EC881,19F8F9EA0ED316
8D800D0FEA36C85C013C08547E10,19F93362C8D120
8D800D0F9908013170583765B8DB,19F93772FDD83D
8D800D0F587F13AE80ED1700081D,19F96C88F0AF1E
8D800D0F990801317058389A1893,19F9723B508E17
8D800D0F99080131705C38A22E93,19F9B59C12F913
8D800D0FEA36C85C013C08547E10,19F9D697A8D232
8D800D0F99080231905C3882B117,19F9F7537E7E15
8D800D0FF82300030049B8544CCB,19FA13AA1CBA19
8D800D0F99080231905C3882B117,19FA33407DB418
8D800D0FEA36C85C013C08547E10,19FA777BEA263C
8D800D0F587F476CE06FC379A922,19FA77E9D3E715
8D800D0F9908023190603814771E,19FAC62D15D039
8D800D0F9908023190603814771E,19FB03DE664C10
8D800D0FEA36C85C013C08547E10,19FE40A7268737
8D800D0FE1030B000000009250D2,19FE484F46E233
8D800D0F588157724FF27150CF78,19FEDC69B52740
