raw_hexCode,raw_timeStamp
8D780A139945D407A80466BDE8E9,10658D29F4EC2F
8D780A1358B982EDC9B65665B21B,106F2B99D86F31
8D780A1358B982F5099A73928AD8,1095296684373E
8D780A1358B982F5239A0BA02E1F,1095A8CA811142
8D780A139945D707A0046529BDA1,10961D78A52332
8D780A139945D707A0046529BDA1,109775FA4A8B38
8D780A1358B982F6A7942F54C4C5,109DD957F45235
8D780A1358B986B70712F5FA66B6,109F0486300837
8D780A139945D60788046501694E,10A58F4374F53E
8D780A1358B982F8298E412A330C,10A5E125A99735
8D780A139945D60788046501694E,10A68488CD7711
8D780A1358B986B8930CEB3DB6BE,10A755CE23C53E
8D780A139945D607A80465441567,10A77B5F79CB33
8D780A1358B986B8A10CB442E5F5,10A79B306C5834
8D780A139945D607A004652AB76F,10A7B437A2FD31
8D780A132020B0F9D35DE081CFAD,10A7C81C1E6315
8D780A1358B982F8998C92BF99F2,10A81406675038
8D780A1358B982F8A78C5A610F89,10A85C5E9BE732
8D780A1358B986B8DB0BCE0DC1EB,10A8D70BE93218
8D780A139945D607A004652AB76F,10A92555C0AB14
8D780A139945D6078004656FCB46,10AB7AC9B66111
8D780A1358B982F93D8A15D0B6C5,10AB9246A8A217
8D780A139945D7078004656CC188,10ABBAC822EF14
8D780A1358B986B96509B808C687,10ABD2D9FD203B
8D780A139945D707880465026380,10AE2D1BA89F3A
8D780A1358B986B9DF07D859F349,10AE4D80F5DF37
8D780A139945D707880465026380,10AE70A91B782F
8D780A139945D70768046527E356,10AEEDAF7F0E32
8D780A1358B982FA0986ED4E56A9,10AFF9098AB03B
8D780A139945D70760046549415E,10B1E738DD2E31
8D780A139945D70760046549415E,10B22BFF7CB234
8D780A139945D70760046549415E,10B267C0139F18
8D780A139945D70760046549415E,10B2A394E01234
8D780A139945D70760046549415E,10B2E8EF52B930
8D780A139945D70768046527E356,10B433ADB1062F
8D780A139945D70768046527E356,10B45082456A3C
8D780A1358B986BAFB037396B09F,10B46431D69035
