raw_hexCode,raw_timeStamp
8D702C2099400000104C0026DFF6,188474AEDEFA37
8D702C2099400000104C0026DFF6,1884DEA0972945
8D702C2099400000102C006413ED,1885370FFEA53E
8D702C209940000010440056B3F6,18857AA639B92E
8D702C2099400000104C0026DFF6,1885A06A14F537
8D702C20200811B3D70D60CF6A5D,1885A6607C6B28
8D702C209940000010600050C1FF,1885BB3DA5A331
8D702C2099400000104C0026DFF6,1885F675FC602B
8D702C2099400000103400F4A7ED,18863546562F3A
8D702C2099400000105C00C607F6,18865B0B23E95B
8D702C2099400000105800FE31F6,1886816A0A4047
8D702C2099400000105800FE31F6,1886A100468B64
8D702C2099400000105800FE31F6,188709C17F8E4D
8D702C2099400000107000B019FF,1887265FE65567
8D702C20994000001088009B71C0,1887492A5CE24F
8D702C20994000001050008E5DF6,18876B2321DE69
8D702C20994000001050008E5DF6,18878AF27DBE56
8D702C2099400000106C00189BFF,1887A8BFD2A171
8D702C2099400000106C00189BFF,1887E5C6184069
8D702C2099400000107000B019FF,18880AF24E4240
8D702C20200811B3D70D60CF6A5D,188823638A4F3B
8D702C209940000010600050C1FF,18884AF23A2D34
8D702C20994000001050008E5DF6,1888CD54F5F42F
8D702C2099400000103400F4A7ED,1888EF4F40D556
8D702C2099400000102C006413ED,18891181D58C40
8D702C2099400000105C00C607F6,1889307E52B64D
8D702C20994000001028005C25ED,188995AC504946
8D702C2099400000102C006413ED,1889B24AB8875C
8D702C2099400000103C0084CBED,1889D6443DA83C
8D702C20994000001028005C25ED,1889F1AF3B7955
8D702C2099400000105400B66BF6,188A2B221B0D51
8D702C2099400000105800FE31F6,188A4A584ECC32
8D702C20994000001040006E85F6,188A63FA697A4B
8D702C20200811B3D70D60CF6A5D,188AA2C8DDDF44
8D702C2099400000103800BCFDED,188AA5C337AD5A
8D702C2099400000103800BCFDED,188AC62CDF6E26
8D702C20994000001020002C49ED,188B337A8C9E25
8D702C2099400000106C00189BFF,188B964572014B
8D702C2099400000105800FE31F6,188BB70D985341
8D702C209940000010440056B3F6,188BDE03FBF95A
8D702C20200811B3D70D60CF6A5D,188BDE9C4BCC55
8D702C2099400000103400F4A7ED,188C19D8A1BA64
8D702C2099400000103C0084CBED,188C4036781735
8D702C20994000001040006E85F6,188C5B0847CC49
8D702C20994000001050008E5DF6,188CA2C81C6462
8D702C20994000001050008E5DF6,188CE2C8032F59
8D702C2099400000104C0026DFF6,188D03CA211641
8D702C20200811B3D70D60CF6A5D,188D1CD213893E
8D702C2099400000106C00189BFF,188D5A71D3705B
8D702C2099400000105800FE31F6,188D9B07D26D76
8D702C2099400000105400B66BF6,188DC0CEB3F457
8D702C209940000010680020ADFF,188DE196785070
8D702C209940000010600050C1FF,188E01FEB60139
8D702C209940000010600050C1FF,188E1CD1B2FA53
8D702C209940000010680020ADFF,188E4035B69C57
8D702C2099400000105800FE31F6,188E5811F8B868
8D702C20200811B3D70D60CF6A5D,188E58A6E94367
8D702C209940000010440056B3F6,188E904E820262
8D702C2099400000105C00C607F6,188EAB2260533A
8D702C209940000010680020ADFF,188EEB205D6F3D
8D702C209940000010600050C1FF,188F23F8AD142F
8D702C209940000010600050C1FF,188F43304E8C61
8D702C209940000010600050C1FF,188F60FEEB7F45
8D702C2099400000104C0026DFF6,188F803722226D
8D702C20200811B3D70D60CF6A5D,188F93489F733C
8D702C209940000010440056B3F6,188FA195DA6A2C
8D702C2099400000105800FE31F6,188FC4F9928B5E
8D702C209940000010600050C1FF,188FE360A99D24
8D702C20994000001050008E5DF6,18900A5630DD5C
8D702C20994000001048001EE9F6,1890265C96EC23
8D702C20994000001050008E5DF6,189049BFE6515F
8D702C2099400000105400B66BF6,1890875C81C676
8D702C2099400000102C006413ED,1890C036A4C57D
8D702C20200811B3D70D60CF6A5D,1890D93E05C579
8D702C20994000001040006E85F6,18916E19006555
8F702C2099400000104000DE6706,18918AEECAE726
8F702C2099400000104400E65106,1891A6F219B47B
8F702C2099400000104400E65106,1891C32EC99235
8F702C2099400000103C0034291D,1891E5291B497C
8F702C2099400000104400E65106,18920AEEA09B1C
8F702C20200811B3D70D607F88AD,18921FCB746016
8F702C2099400000104400E65106,189229ED687167
8F702C2099400000104000DE6706,1892652AA22764
8F702C2099400000104000DE6706,1892A363EF9173
8F702C2099400000104000DE6706,1892C0CBC6EE3B
8F702C2099400000104800AE0B06,189316D9F7FA64
8F702C2099400000104C00963D06,189334A780DE12
8F702C20200811B3D70D607F88AD,189357755AAA50
8F702C2099400000104C00963D06,189358A3107550
8F702C2099400000106400D8150F,189392ADAF735D
8F702C2099400000104400E65106,1893CFB4C62D70
8F702C2099400000104800AE0B06,1893EA8511B23F
8F702C2099400000105400068906,18940CB7098D6D
8F702C2099400000105400068906,1894265B67D248
8F702C2099400000106000E0230F,1894475CD48A81
8F702C2099400000106400D8150F,18945FCA54F658
8F702C2099400000106000E0230F,189483C8C3A97E
8F702C20200811B3D70D607F88AD,18949778D25C50
8F702C2099400000106000E0230F,1894A0650ABC4D
8F702C20994000001058004ED306,1894F376E9586A
8F702C2099400000106400D8150F,18952E1787235D
8F702C2099400000106400D8150F,18954C1ED9485F
8F702C2099400000106800904F0F,189583C6886F3F
8F702C2099400000106400D8150F,18959C3599BC82
8F702C2099400000106000E0230F,1895BB37D7306B
8F702C20200811B3D70D607F88AD,1895CFB40ADC86
8F702C2099400000106800904F0F,1895DA72735A85
8F702C2099400000106400D8150F,1895F246768052
8D702C209940000010600050C1FF,1896117D460173
8D702C2099400000105C00C607F6,18962A8435D950
8D702C209940000010640068F7FF,18964B87049278
8D702C209940000010680020ADFF,1896862881346B
8D702C2099400000105800FE31F6,1896DF31A1886D
8D702C209940000010600050C1FF,1896FA0298EE81
8D702C2099400000107000B019FF,1897180BA2C658
8D702C20200811B3D70D60CF6A5D,189718A1A86961
8D702C209940000010640068F7FF,189737A102DA76
8D702C209940000010640068F7FF,189753DDB55872
8D702C209940000010680020ADFF,18976BB532D072
8D702C209940000010600050C1FF,18978B8820915C
8D702C2099400000105800FE31F6,1897A788FAA469
8D702C209940000010640068F7FF,1897C4F6904874
8D702C209940000010640068F7FF,1897E2C3E7FA60
8D702C2099400000105800FE31F6,18980590C80474
8D702C209940000010640068F7FF,1898206665D87E
8D702C2099400000106C00189BFF,1898445E15DB5D
8D702C2099400000106C00189BFF,18985DFF4A1274
8D702C20200811B3D70D60CF6A5D,18985E97993872
8D702C209940000010640068F7FF,189895A6B01948
8D702C2099400000107800C075FF,18992A830D097A
8D702C209940000010600050C1FF,1899635D0E8571
8D702C209940000010680020ADFF,189989BC61FC6F
8D702C20200811B3D70D60CF6A5D,18999A6CC00061
8D702C2099400000107400882FFF,189A089008A572
8D702C209940000010600050C1FF,189A265C0FCA82
8D702C2099400000106C00189BFF,189A4C1CE75C7B
8D702C2099400000107400882FFF,189A648CFE9087
8D702C2099400000106C00189BFF,189A845C50AC57
8D702C209940000010640068F7FF,189A9F302DC47E
8D702C209940000010600050C1FF,189ABB340AB767
8D702C20200811B3D70D60CF6A5D,189AD34457A060
8D702C2099400000107000B019FF,189B13443B2F91
8D702C2099400000107000B019FF,189B2E15338E4B
8D702C2099400000106C00189BFF,189B4C1C843D94
8D702C2099400000107000B019FF,189B63F3FBAA50
8D702C209940000010680020ADFF,189B8030B1D2A9
8D702C2099400000105400B66BF6,189B99D1123D44
8D702C20994000001050008E5DF6,189BB79F43C59E
8D702C2099400000105C00C607F6,189BD475F5F830
8D702C2099400000107000B019FF,189BECE406DC9F
8D702C2099400000107C00F843FF,189C12AA628A50
8D702C20200811B3D70D60CF6A5D,189C1B02596C9B
8D702C2099400000107000B019FF,189C30772D4E9B
8D702C209940000010640068F7FF,189C50E289D336
8D702C209940000010680020ADFF,189C724729F1A2
8D702C2099400000105C00C607F6,189C8E8420FA2C
8D702C2099400000104C0026DFF6,189CACE3BA819A
8D702C209940000010600050C1FF,189CD2AA9D8044
8D702C2099400000107800C075FF,189D2786D7D497
8D702C209940000010680020ADFF,189D46BE274356
8D702C209940000010600050C1FF,189D635B7C9AAF
8D702C2099400000105C00C607F6,189D8A50FFA428
8D702C2099400000105400B66BF6,189DA3F31E4AAC
8D702C2099400000105800FE31F6,189DC1F8B0AF41
8D702C209940000010640068F7FF,189DDCCBB152A5
8D702C2099400000105C00C607F6,189DFB32C1FB28
8D702C209940000010600050C1FF,189E222878C7B1
8D702C209940000010680020ADFF,189E5DFCF489AC
8D702C2099400000106C00189BFF,189E779DE55E40
8D702C20200811B3D70D60CF6A5D,189E963C625DB2
8D702C2099400000107000B019FF,189E9A6DAFEEB8
8D702C209940000010640068F7FF,189EC160DA7163
8D702C2099400000106C00189BFF,189EE0F71B12AE
8D702C2099400000107400882FFF,189F06BD78F254
8D702C209940000010680020ADFF,189F2523FB55B0
