raw_hexCode,raw_timeStamp
8D896C2B58AB03096D8B26509BB1,185EC6F0357936
8D896C2B9911D38AC8045449F901,185FB6A341AB2D
8D896C2B58AB0309298BDEE8E643,185FC306A8ED35
8D896C2B58AB03074790ED414337,1866B2588FBD32
8D896C2B255411B1CB4DE0751717,18670A90C7C415
8D896C2B9911D28AE008542977EE,18672315A6FA12
8D896C2BEA40885D1D3E88D92EB8,18672430912F15
8D896C2B58AB030723914A4E8C9C,186734C29E1713
8D896C2B58AB03070191A615547D,1867B268280C3A
8D896C2BEA40885D1D3E88D92EB8,1867CA4F538A41
8D896C2B58AB06C6D311816E24D5,1867F2A0172415
8D896C2BEA40885D1D3E88D92EB8,186865B2F6E92D
8D896C2B58AB06C6B111DA46F3EA,18686DE98B6813
8D896C2B9991D28AE804549E4899,1868949FAB853A
8D896C2B58AB0306BD925C02B889,1868AD2C44D136
8D896C2B9991D28AE00454F0EA91,1868CFFEE39017
8D896C2BEA40885D1D3E88D92EB8,18690ADF26D114
8D896C2B9991D28AE00454F0EA91,18691089A6163A
8D896C2BF82100020049B811DB6F,18691CA01F543C
8D896C2B9991D28AE00454F0EA91,18694B38C1C813
8D896C2B58AB06C66D1292B35D85,1869718EB0D816
8D896C2B255411B1CB4DE0751717,18698AA01D2E14
8D896C2B9991D28AE804549E4899,18698CE5A56F16
8D896C2BEA40885D1D3E88D92EB8,1869A6112ED833
8D896C2B9991D28AE804549E4899,1869CAD2FBC324
8D896C2B58AB06C64D12E70B4F9B,1869E8D57D2317
8D896C2B9991D28AE804549E4899,186A13AB1E1C1B
8D896C2B58AB030657936DA2EA34,186A24BAA22818
8D896C2B9991D28AE00454F0EA91,186A4FAA3A2A1B
8D896C2BF82100020049B811DB6F,186A62BC085A1F
8D896C2B9991D28AE00454F0EA91,186A8D4991453A
8D896C2B58AB03063593C7706DCA,186AA2BDEFD619
8D896C2B58AB06C607139E0796AE,186AE79250D73D
8D896C2B58AB03061194272D2477,186B24C496211F
8D896C2B9991D28AE00454F0EA91,186B45B4444E13
