raw_hexCode,raw_timeStamp
8D70209999041D15F05002A368D7,0E7EEA029E113B
8D702099501F026F0816848723F4,0E94AB9E121916
8D702099990444159044065D7944,0E94B8BB304717
8D702099990444159044065D7944,0E94FB1FD05F40
8D702099501F2631BD93B98BBEA5,0E952F353D883B
8D702099990443159048061C172E,0E9584EBAD7A3A
8D702099501F426FBE1661E1DD49,0E95F53AE93232
8D702099205421F1D32820E562E3,0E96193B018D30
8D702099501F463247939FD878C1,0E962FE675D13F
8D702099501F56326F9397C37A6C,0E967A0B76C419
8D70209999044315904406544D2E,0E96849FA8A920
8D702099501F62702C164C9E3456,0E96BA0C54433A
8D70209999044315904406544D2E,0E96C1A804A51F
8D702099501F7632B5938A95CD42,0E96F83219203B
8D70209999044315904406544D2E,0E97024773B51D
8D702099501F727072163F463560,0E9739633C2D42
8D70209999044315B04407EEC50E,0E99404BD86118
8D70209999044315B04407EEC50E,0E99804CCBAB19
8D70209999044315B04407EEC50E,0E99C1B8A94328
8D70209999044315B04407EEC50E,0E9A8485DAF314
8D7020999904451630380A670ABA,0EACB01E81C737
8D7020995025D27C6013FBEC91D8,0EACE2526B9B30
8D70209999044516303C0A5F3CBA,0EAD2EC8C42F37
8D7020995025F27CEC13E0C1471F,0EADDC79E9A635
8D7020999904451630400AB572A1,0EADEECCAC1017
8D7020995027027D1013DAB6AD1D,0EAE142CB54820
8D7020995027163F5D91241CCC66,0EAE519B651142
8D7020995027127D5213CDE861D1,0EAE8E0B256C1C
8D7020999904451630400AB572A1,0EAEB26678A733
8D7020995027263FA59116DA62FB,0EAED19DA9924A
8D7020999904451630440A8D44A1,0EAEF98FD47F38
8D7020995027327D9A13BF85D8F5,0EAF0F3E870E22
8D7020999904451630440A8D44A1,0EAF43606CF81E
8D7020995027363FE99109C685D5,0EAF4BABF93424
8D702099205421F1D32820E562E3,0EAF4C4654F31F
8D7020995027527E2E13A31FF052,0EB016851EF834
8D702099502766407B90EDA078C7,0EB057A0427E1C
8D7020999904451630440B72B0A8,0EB06D1374B51E
8D7020995027727E761396B95A8F,0EB095E0847B24
8D7020999904451630440B72B0A8,0EB0A987B2D81F
8D70209950277640BD90E1DC9904,0EB0D25399BE23
8D7020999904451630400B4A86A8,0EB0EE55AB4720
8D7020995027827EB813898D68C7,0EB111B10E9922
8D7020999904451630400B4A86A8,0EB12FA049671E
8D702099502786410390D4D03BB3,0EB14BBAD6031F
8D7020995027927EFE137CE1AD04,0EB189576A261F
8D70209999044516303C0BA0C8B3,0EB1AFA0F8E125
8D702099205421F1D32820E562E3,0EB1C52EA8443A
8D7020995027927F1C1376F41474,0EB1C5C9EB371C
8D7020995027D2801E1345613880,0EB39092D5F438
8D7020995027E6426390913C1D22,0EB3D1BEC93F1B
8D7020995027E2806613374E11D0,0EB4109396461C
8D7020999904451650380B577AC8,0EB4146E202B22
8D7020995027F642A9908319BB74,0EB448D3BD2A41
8D7020999904451650380B577AC8,0EB453E4EB9920
8D70209950290280AC132A15EAA4,0EB4883B9F5438
8D702099205421F1D32820E562E3,0EB6E31FAA8416
8D7020999904451650340CE0F0EC,0EB723B9184938
