raw_hexCode,raw_timeStamp
8D702C1E99400000180400821E27,0F4A0C57A1E733
8D702C1E99400000100800A4E62F,0F4A28F6694D1F
8D702C1E99400000101C007C082F,0F4A4CEF090048
8D702C1E9940000010540070EC3D,0F4A6C856A672B
8D702C1E99400000105C0000803D,0F4A924C6D2254
8D702C1E99400000102400D2F826,0F4AB4DFB8D628
8D702C1E99400000101C007C082F,0F4ADAA403C444
8D702C1E994000001038007A7A26,0F4B006BEA4833
8D702C1E99400000104000A8023D,0F4B2266070457
8D702C1E99400000103400322026,0F4B4530D28749
8D702C1E99400000103C00424C26,0F4B61CB17A063
8D702C1E9940000010540070EC3D,0F4BCF51FB3852
8D702C1E9940000010580038B63D,0F4BE7C14CAC46
8D702C1E9940000010540070EC3D,0F4C07922C7C51
8D702C1E200811B1DF0C603EB8B8,0F4C1083058D5A
8D702C1E99400000104C00E0583D,0F4C242E6DA444
8D702C1E9940000010580038B63D,0F4C4A8D479668
8D702C1E99400000106C00DE1C34,0F4C68F7B8914B
8D702C1E99400000103400322026,0F4CA8F4EBB547
8D702C1E9940000010440090343D,0F4D6ABF629741
8D702C1E99400000102000EACE26,0F4DEA25E84F51
8D702C1E99400000102C00A29426,0F4E111E7F3061
8D702C1E9940000010500048DA3D,0F4E511E5A913B
8D702C1E994000001038007A7A26,0F4E6EEBD9EF4A
8D702C1E200811B1DF0C603EB8B8,0F4E806F670B5D
8D702C1E994000001038007A7A26,0F4EAD20C94E4A
8D702C1E99400000104800D86E3D,0F4ECFEB75235F
8D702C1E994000001810005AF027,0F4F095DB1D064
8D702C1E994000001014000C642F,0F4F46FF7F984E
8D702C1E9940000010100034522F,0F4F8499485670
8D702C1E99400000102400D2F826,0F4FA301F0F561
8D702C1E200811B1DF0C603EB8B8,0F4FB3AF943D53
8D702C1E99400000101C007C082F,0F4FC07013966E
8D702C1E994000001014000C642F,0F4FDD0B52B04D
8D702C1E99400000102000EACE26,0F4FF6AC982C58
8D702C1E99400000101800443E2F,0F5017ACB9494D
8D702C1E99400000100C009CD02F,0F504F55CB8A45
8D702C1E99400000102400D2F826,0F50714D563152
8D702C1E99400000102000EACE26,0F508F55EE934F
8D702C1E994000001028009AA226,0F50B01C4ECA57
8D702C1E99400000102400D2F826,0F5115E2AFF652
