icao,identity,inFlight,inGround,flightInfo_lat,flightInfo_long,flightInfo_velovity_speed,flightInfo_velovity_magHeading,flightInfo_velovity_verticalSpeed,flightInfo_altitude,flight_angle,gndInfo_lat,gndInfo_long,gndInfo_speed,gndInfo_altitude,raw_signal_hexcode,raw_signal_timestamp,raw_decodedHex,raw_DecodedMsg_msgType,raw_DecodedMsg_msg
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,,,,,0,,,,,8D702077235421F1D33820906C0C,0EC50A1F13CB33,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '235421F1D33820', 'PI': '906C0C'}",Aircraft_identification_and_category,"[{'TC': 4, 'CA': 3, 'C1': 'U', 'C2': 'B', 'C3': 'G', 'C4': '1', 'C5': '4', 'C6': '3', 'C7': '␣', 'C8': '␣'}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,,,,,0,,,,,8D702077235421F1D33820906C0C,0EC50A1F13CB33,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '235421F1D33820', 'PI': '906C0C'}",Aircraft_identification_and_category,"[{'TC': 4, 'CA': 3, 'C1': 'U', 'C2': 'B', 'C3': 'G', 'C4': '1', 'C5': '4', 'C6': '3', 'C7': '␣', 'C8': '␣'}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
702077,"{'category': 3, 'callsign': 'UBG143__', 'typecode': 4, 'aircraftType': 'Medium 2 (between 34000 kg to 136000 kg)', 'aircraftTypeId': 14}",False,False,,,408,140.07,0,,0,,,,,8D702077990907A7580427F9FD7C,0EC66A4FC76C12,"{'DF': 17, 'CA': 5, 'ICAO': '702077', 'ME': '990907A7580427', 'PI': 'F9FD7C'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 144, 'T': 0, 'F': 1, 'LAT_CPR': 119724, 'LON_CPR': 1063}]"
