icao,identity,inFlight,inGround,flightInfo_lat,flightInfo_long,flightInfo_velovity_speed,flightInfo_velovity_magHeading,flightInfo_velovity_verticalSpeed,flightInfo_altitude,flight_angle,gndInfo_lat,gndInfo_long,gndInfo_speed,gndInfo_altitude,raw_signal_hexcode,raw_signal_timestamp,raw_decodedHex,raw_DecodedMsg_msgType,raw_DecodedMsg_msg
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.4536,88.58251,476,112.2,0,41000,110,,,,,8D06A0FE58D3004D6A9323884CD3,0F8C0C48815827,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D3004D6A9323', 'PI': '884CD3'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 0, 'LAT_CPR': 9909, 'LON_CPR': 37667}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.45282,88.58463,476,111.82,0,41000,111,,,,,8D06A0FE9911BB96500463CE6AB3,0F8C50028B2C1E,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D30407BA1550', 'PI': '1174BA'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 1, 'LAT_CPR': 989, 'LON_CPR': 5456}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.45207,88.58665,476,111.56,0,41000,111,,,,,8D06A0FE9911BC961004634DA68B,0F8C8DC7070121,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911BC96100463', 'PI': '4DA68B'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 283, 'T': 1, 'F': 1, 'LAT_CPR': 19208, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.45163,88.588,475,111.44,0,41000,109,,,,,8D06A0FE9911BC95F004631421A8,0F8CAC53042E41,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911BC95F00463', 'PI': '1421A8'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 283, 'T': 1, 'F': 1, 'LAT_CPR': 19192, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.45054,88.591,476,111.18,0,41000,111,,,,,8D06A0FE58D304075815CBD72288,0F8CF83F51283B,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D304075815CB', 'PI': 'D72288'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 1, 'LAT_CPR': 940, 'LON_CPR': 5579}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44984,88.59294,475,111.06,0,41000,110,,,,,8D06A0FE9911BD95900463D8AF1D,0F8D33C71D633D,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911BD95900463', 'PI': 'D8AF1D'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 283, 'T': 1, 'F': 1, 'LAT_CPR': 51912, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44896,88.59551,476,110.8,0,41000,110,,,,,8D06A0FE58D30407141622ECFF23,0F8D7781985F3E,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D30407141622', 'PI': 'ECFF23'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 1, 'LAT_CPR': 906, 'LON_CPR': 5666}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44826,88.59753,476,110.53,0,41000,112,,,,,8D06A0FE58D30406F6164904F08A,0F8DB309302B3D,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D30406F61649', 'PI': '04F08A'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 1, 'LAT_CPR': 891, 'LON_CPR': 5705}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44746,88.5999,476,110.15,0,41000,110,,,,,8D06A0FE9911C094B00463321F41,0F8E0D0A307A20,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911C094B00463', 'PI': '321F41'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 0, 'F': 0, 'LAT_CPR': 19032, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44677,88.60209,476,109.88,0,41000,109,,,,,8D06A0FE9911C19470046351E970,0F8E547DF0F021,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911C194700463', 'PI': '51E970'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 0, 'F': 0, 'LAT_CPR': 51768, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44584,88.60489,476,109.77,0,41000,107,,,,,8D06A0FE58D304068E16D77F20B0,0F8E8A0FF7C11E,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D304068E16D7', 'PI': '7F20B0'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 1, 'LAT_CPR': 839, 'LON_CPR': 5847}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44584,88.60489,475,109.54,0,41000,107,,,,,8D06A0FE9911C1941004639E6D0B,0F8EB546C93C3C,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911C194100463', 'PI': '9E6D0B'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 0, 'F': 0, 'LAT_CPR': 51720, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.4443,88.60971,475,109.27,0,41000,107,,,,,8D06A0FE58D304064C1734F0D54F,0F8F0E89420723,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D304064C1734', 'PI': 'F0D54F'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 1, 'LAT_CPR': 806, 'LON_CPR': 5940}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44362,88.61186,475,109.01,0,41000,107,,,,,8D06A0FE9911C393900463A18E83,0F8F530208A620,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911C393900463', 'PI': 'A18E83'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 0, 'F': 0, 'LAT_CPR': 117192, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44295,88.61401,475,108.89,0,41000,107,,,,,8D06A0FE58D304061217871CFD39,0F8F8952AFE123,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D30406121787', 'PI': '1CFD39'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 1, 'LAT_CPR': 777, 'LON_CPR': 6023}]"
