06A2C7,8F06A2C7F9002C02884838F0ADF4,11EF139156AFE5,1,17,192.168.30.27
702097,8D7020975037239163B78400F792,11EF13DBA23758,1,17,192.168.30.27
800C11,8D800C1158C90045A2A1A2989B59,11EF1965BEF52E,2,17,192.168.101.3
801410,8D80141058BF10A670DB348F9879,11EF198E382A37,2,17,192.168.101.3
7705C5,8D7705C558B9866E24700E89E342,11EF163E827E27,1,17,192.168.30.27
7020A2,8D7020A299104B8CB83086F53E70,11EF16F97D02B3,1,17,192.168.30.27
70209E,8D70209E589D737A7B32FACCE866,11EF1C26E27639,2,17,192.168.101.3
4BA893,8C4BA89340DD339DE277F957E79B,11EF173E7CC4E2,1,17,192.168.30.27
70209E,8D70209E990DB48260503B2391A4,11EF1C2B02DC39,2,17,192.168.101.3
800C74,8D800C749909522FD004462BBF0D,11EF1C7D666935,2,17,192.168.101.3
702C0A,8D702C0A591517A080B3579FD992,11EF1C8FC2E977,2,17,192.168.101.3
800C11,8D800C119909FF8E18043F690E08,11EF18CA63C849,1,17,192.168.30.27
7020A2,8D7020A2580D47ADE0998D134753,11EF1E208323B6,2,17,192.168.101.3
06A2C7,8F06A2C7398CD688227984CEA098,11EF1E96BFC0DF,2,17,192.168.101.3
7BD01B,8D7BD01B58AF845BFDBAE0FBA2E4,11EF1FEEE27239,2,17,192.168.101.3
702099,8D702099502D839C4D9B4BABBFA5,11EF282B71665B,1,17,192.168.30.27
680002,8D68000299000000109A00CE8C7C,11EF28CDC21331,1,17,192.168.30.27
702C09,8D702C09582D4397A75DE1003CC7,11EF22A3E4D850,2,17,192.168.101.3
702075,8D70207599158509A0A02B1820D1,11EF292E3D1C31,1,17,192.168.30.27
7BD023,8F7BD023381F639A527B10173E8B,11EF294FB7CAE4,1,17,192.168.30.27
702C09,8D702C0999147F8A982C0AF63374,11EF2964D4E157,1,17,192.168.30.27
8013E6,8D8013E65815E7A9FAE1FFA35340,11EF250F82BC3F,2,17,192.168.101.3
70209E,8D70209EEA4A585EF33F8C2FB4CD,11EF2517E15F35,2,17,192.168.101.3
7705C5,8D7705C5990CF4A7100443E5E795,11EF25BDDAD017,2,17,192.168.101.3
800C0B,8D800C0B58734537421404CD6779,11EF25CDC8443B,2,17,192.168.101.3
800C0B,8D800C0B9911A28E68B0259C4E99,11EF25D4326B3B,2,17,192.168.101.3
702C0A,8D702C0A991097013008837DB452,11EF2629C6226E,2,17,192.168.101.3
801410,8D8014109921C12430043EB08C32,11EF26E83DB733,2,17,192.168.101.3
8013E6,8D8013E6EA03385C0F5C088519C6,11EF26FCCBBD62,2,17,192.168.101.3
7020A2,8D7020A2EA0408559B1C086FFA32,11EF27115EE4B5,2,17,192.168.101.3
801410,8D801410EA485858015C08D5ED69,11EF2C1352D244,1,17,192.168.30.27
800C74,8D800C749909522FD004462BBF0D,11EF366121E016,2,17,192.168.101.3
06A2C7,8F06A2C7398CE6882079837B2D1E,11EF36B9D7A7EC,2,17,192.168.101.3
702099,8D70209999041B9F30040E9BE594,11EF2CAE1EB195,1,17,192.168.30.27
4BA893,8C4BA89340AD368E7475C0DCA18F,11EF376E4598E3,2,17,192.168.101.3
702C0A,8D702C0A591517A080B35D9FB5E5,11EF377EB1835B,2,17,192.168.101.3
8005F0,8D8005F09909C5A260044149955A,11EF37ADE2B02A,2,17,192.168.101.3
500194,8C500194401D368A5A789A4A8D09,11EF2D4D8034E5,1,17,192.168.30.27
800DAA,8D800DAA990D329770443A0CE4EB,11EF38452CAB3E,2,17,192.168.101.3
702097,8D7020975037274EDD3689068294,11EF2E250C8065,1,17,192.168.30.27
7705C5,8D7705C558B9866DFE70003D0293,11EF391D08FC25,2,17,192.168.101.3
702C09,8D702C09214F305606082021B48C,11EF2E99FD1622,1,17,192.168.30.27
702075,8D70207560696692C54E2FD714AB,11EF2F23E7E92D,1,17,192.168.30.27
484416,8D48441699119DA318044D5C9D22,11EF302C8ABC27,1,17,192.168.30.27
8005F0,8D8005F0EA4C485D733F8C4025FA,11EF308274B129,1,17,192.168.30.27
484416,8D484416EA4C485D795C08317CC3,11EF315EF80C3E,1,17,192.168.30.27
70209E,8D70209EE110BA00000000A41626,11EF319C450B44,1,17,192.168.30.27
7020A2,8D7020A299104A8CB82C865EB6BE,11EF32FD2A5AB6,1,17,192.168.30.27
80139F,8D80139F588F93B65E6675CB8BFA,11EF3B0042CB5C,2,17,192.168.101.3
8013E6,8D8013E69920131C383C817280CC,11EF333E246256,1,17,192.168.30.27
80139F,8D80139F991017B088A03A2BB8FA,11EF3B06A3AB49,2,17,192.168.101.3
06A2C7,8F06A2C7254544B6D318208AE1A2,11EF3B860327EA,2,17,192.168.101.3
500194,8C500194F90038028459385DA92A,11EF3B894429E5,2,17,192.168.101.3
800602,8D80060299400000181000E35B06,11EF3463BECC1F,1,17,192.168.30.27
800C11,8D800C1158C9040026237F2C076F,11EF40C7658842,2,17,192.168.101.3
70209E,8D70209E589D837A7932E83E698E,11EF34971B6B3F,1,17,192.168.30.27
801410,8D80141058BF145F885BFD5D3508,11EF40DB86E945,2,17,192.168.101.3
70209E,8D70209E990DB48260503ADC65AD,11EF349B3C0F41,1,17,192.168.30.27
800C11,8D800C119909FF8E18043F690E08,11EF353989A22D,1,17,192.168.30.27
800C11,8D800C11EA4C4858011C08781D45,11EF4167C7A33C,2,17,192.168.101.3
800DAA,8D800DAAF82300030048B89773C0,11EF4192B0323C,2,17,192.168.101.3
800C0B,8D800C0B20594277D31820E4F8E2,11EF433C05633A,2,17,192.168.101.3
8013E6,8D8013E65815E7AA0EE1FF10C177,11EF43413D154E,2,17,192.168.101.3
800C0B,8D800C0B5873353732141FB39914,11EF4AFB396638,1,17,192.168.30.27
800C0B,8D800C0B9911A28E68AC24CB3890,11EF4B01A2933A,1,17,192.168.30.27
702C09,8D702C0999147F8A98340A668774,11EF4CCA7E7218,1,17,192.168.30.27
7705C5,8D7705C5EA466858015C080EAF3E,11EF47A4476F1F,2,17,192.168.101.3
7BD01B,8D7BD01B990D691518043526B6FF,11EF4D273A1235,1,17,192.168.30.27
800C3C,8D800C3C58B9845B9DAB425E4A7D,11EF4875C28218,2,17,192.168.101.3
702C0A,8D702C0A99109701302482F45E52,11EF48AA4F8369,2,17,192.168.101.3
702099,8D70209999041B9F30080F2C4B9D,11EF492E6AC965,2,17,192.168.101.3
7BD023,8F7BD023381F668AF478C9CDA0C9,11EF4DE63C05E1,1,17,192.168.30.27
801410,8D8014109921C12430043EB08C32,11EF4DF5874D50,1,17,192.168.30.27
702097,8D7020975037274ECF368DC05630,11EF4F0F218362,1,17,192.168.30.27
8013E6,8D8013E69920131C3838814AB6CC,11EF4F9F3EC330,1,17,192.168.30.27
680002,8D6800029900000010A600584A75,11EF4FC9C6D317,1,17,192.168.30.27
800C74,8D800C749909522FD004462BBF0D,11EF5CB6D9A02F,2,17,192.168.101.3
8013E6,8D8013E65815D3EE1B63DAE1156A,11EF5CC1EA7329,2,17,192.168.101.3
8005F0,8D8005F0E10123000000005A64F3,11EF50EBD2982A,1,17,192.168.30.27
801410,8D80141058BF145FA45C136E8AFC,11EF5DAABC3240,2,17,192.168.101.3
702C09,8D702C09582D375510DE74762BF9,11EF5DE0EA7F71,2,17,192.168.101.3
8005F0,8D8005F0250490F3CF282026E64B,11EF5E083BBE29,2,17,192.168.101.3
800C74,8D800C74EA485858011C0874AB44,11EF5ED636D22F,2,17,192.168.101.3
702075,8D70207599158509A0A02B1820D1,11EF5FA4F81527,2,17,192.168.101.3
500194,8C500194E111AF00000000F46AFC,11EF603632CBEC,2,17,192.168.101.3
7BD023,8F7BD023F9002802884838E08B17,11EF60ABCEC4E2,2,17,192.168.101.3
06A2C7,8F06A2C7397CE6881E79818E3BC7,11EF5428B7CCE5,1,17,192.168.30.27
800C11,8D800C1158C9004588A1DCAA1BB3,11EF60C7D6DA2A,2,17,192.168.101.3
7020A4,8D7020A4581163EB9F268970CC8A,11EF633FE4F1A4,2,17,192.168.101.3
7020A2,8D7020A299104A8CB824862EDABE,11EF5660EBB2BE,1,17,192.168.30.27
800C0B,8D800C0B9911A28E68AC2534CC99,11EF640A6C2C2D,2,17,192.168.101.3
800C11,8D800C119909FF8E10043F07AC00,11EF56D9456443,1,17,192.168.30.27
702075,8D702075606972D20FCF7FF523AD,11EF659A7E531D,2,17,192.168.101.3
7BD01B,8D7BD01BF82100020048B8184300,11EF65E59FE71B,2,17,192.168.101.3
70209E,8D70209E250820F4C34E606885BA,11EF57FBEF6C44,1,17,192.168.30.27
702099,8D70209999041B9F30080ED3BF94,11EF68CE63C18B,2,17,192.168.101.3
680002,8D68000290AF555589D135D4544D,11EF58BB76BC40,1,17,192.168.30.27
7020A4,8D7020A4F8230002004AB8FCC916,11EF69CE5F0136,2,17,192.168.101.3
680002,8D68000299000000109A00CE8C7C,11EF6A069A743A,2,17,192.168.101.3
70209E,8D70209E990DB58260543B18AD6A,11EF593040803A,1,17,192.168.30.27
7705C5,8D7705C52304C2F2C30820E1ABCE,11EF5939B09429,1,17,192.168.30.27
702097,8D7020975037274EBB3693E573C6,11EF6A787B585C,2,17,192.168.101.3
702C0A,8D702C0A591513E44F345D3F10B2,11EF596D6A6673,1,17,192.168.30.27
4BA893,8C4BA89340AD368E7475C0DCA18F,11EF59A14F7EE1,1,17,192.168.30.27
7705C5,8D7705C558B982AC7EED4A521D36,11EF5A16F20F22,1,17,192.168.30.27
7BD01B,8D7BD01B990D691518043526B6FF,11EF6B872F463E,2,17,192.168.101.3
800C74,8D800C7458BF069F148AD8B30C13,11EF6BD6DB8346,2,17,192.168.101.3
702C0A,8D702C0A99109701302882BC0452,11EF6BE5F6F272,2,17,192.168.101.3
7BD023,8F7BD023381F668AF478C9CDA0C9,11EF6D7D08D8E7,2,17,192.168.101.3
702C09,8D702C099914808A784C0B963C03,11EF6D8062FF55,2,17,192.168.101.3
484416,8D48441699119DA318044D5C9D22,11EF75A4A3C91D,1,17,192.168.30.27
8005F0,8D8005F058C9039CE2A0264AEC20,11EF75DFCEF12F,1,17,192.168.30.27
8005F0,8D8005F09909C4A26004414A9F94,11EF75E3EF952C,1,17,192.168.30.27
702C0A,8D702C0A591517A082B36C7AC806,11EF75E8211138,1,17,192.168.30.27
801410,8D8014109921C12430043EB08C32,11EF6EA2FD6843,2,17,192.168.101.3
70209E,8D70209EEA4A585EF33F8C2FB4CD,11EF719C6B3045,2,17,192.168.101.3
800DAA,8D800DAA990D329770443A0CE4EB,11EF72117F6B2F,2,17,192.168.101.3
8013E6,8D8013E6EA03385C0F5C088519C6,11EF77013C0527,1,17,192.168.30.27
70209E,8D70209E589D837A7532BD9B3505,11EF72CDF60F3D,2,17,192.168.101.3
70209E,8D70209E990DB58260543AE75963,11EF72D216C344,2,17,192.168.101.3
7020A2,8D7020A2EA0408559B1C086FFA32,11EF77294DF4AC,1,17,192.168.30.27
8013E6,8D8013E69920131C1834814790E5,11EF734F810644,2,17,192.168.101.3
7020A2,8D7020A2F82300020048B819FAD3,11EF7395DD3BA3,2,17,192.168.101.3
7020A2,8D7020A29910498CB8208613F3EC,11EF742E598CA1,2,17,192.168.101.3
8013E6,8D8013E65815D7AA36E201A0486F,11EF78109CFB4C,1,17,192.168.30.27
702075,8D70207599158509A09C2C7136FC,11EF851EB2161B,2,17,192.168.101.3
680002,8D68000290AF65556BD131BBB10F,11EF785503A917,1,17,192.168.30.27
800602,8D80060299400000180C004BD906,11EF788F33A834,1,17,192.168.30.27
4BA893,8C4BA893408D339DE277F8B2CB41,11EF7938B8D0E5,1,17,192.168.30.27
800C0B,8D800C0B58732181CE94A8E8EB57,11EF85EC6FF260,2,17,192.168.101.3
801410,8D801410EA485858015C08D5ED69,11EF7954269A4A,1,17,192.168.30.27
800C0B,8D800C0B9911A28E68AC24CB3890,11EF85F2D8C13B,2,17,192.168.101.3
7705C5,8D7705C5E111BB0000000013C304,11EF7A4E71CC27,1,17,192.168.30.27
800C11,8D800C1158C900457EA1F380470B,11EF7B2333413F,1,17,192.168.30.27
7020A2,8D7020A2580D37ADC099983A513D,11EF86E1AFC2BD,2,17,192.168.101.3
702099,8D70209999041B9F30080ED3BF94,11EF8766EFC243,2,17,192.168.101.3
7705C5,8D7705C558B982AC58ED3C391EBC,11EF80C9B8CE28,1,17,192.168.30.27
484416,8D484416F8230006004AB8356636,11EF80F69A0119,1,17,192.168.30.27
680002,8D680002201122F1D72820289E1E,11EF8180B5D738,1,17,192.168.30.27
800DAA,8D800DAA58BD11661EF38360B6BF,11EF8841C98427,2,17,192.168.101.3
7705C5,8D7705C5990CF4A7100443E5E795,11EF832D670446,1,17,192.168.30.27
8005F0,8D8005F0EA4C485D733F8C4025FA,11EF8335DEBE19,1,17,192.168.30.27
801410,8D80141058BF145FC65C2C442725,11EF8451192657,1,17,192.168.30.27
800C11,8D800C11232473F2C79D205D2860,11EF84BF042048,1,17,192.168.30.27
70209E,8D70209E589D937A7332AB87A496,11EF916CB4BC41,1,17,192.168.30.27
70209E,8D70209E990DB58260543B18AD6A,11EF9170D52145,1,17,192.168.30.27
800C11,8D800C11EA4C4858011C08781D45,11EF91B5192534,1,17,192.168.30.27
702075,8D70207560698692DB4DFA78CDBB,11EF8B14571634,2,17,192.168.101.3
800C74,8D800C7458BF069F408AEB2D282F,11EF92370BED13,1,17,192.168.30.27
702C0A,8D702C0A99109701380C82D4D453,11EF92F5041251,1,17,192.168.30.27
800C11,8D800C119909FF8E10043F07AC00,11EF93B61E3647,1,17,192.168.30.27
801410,8D801410F8230003004AB8B64945,11EF93CABCD648,1,17,192.168.30.27
680002,8D68000290AF65554FD12BC9108D,11EF94942DBF37,1,17,192.168.30.27
484416,8D484416E114820000000062840A,11EF964D092F1E,1,17,192.168.30.27
800C74,8D800C749909522FD004462BBF0D,11EF969EC5BE31,1,17,192.168.30.27
702C0A,8D702C0A591513E451346C5EDA4D,11EF96B339287D,1,17,192.168.30.27
801410,8D801410E110190000000019A5F7,11EF978841694A,1,17,192.168.30.27
7705C5,8D7705C5EA466858015C080EAF3E,11EF985508A12A,1,17,192.168.30.27
484416,8D48441658C9023E6DA8541B11DF,11EF990F8C0115,1,17,192.168.30.27
7020A4,8D7020A4EA0DC854655C0860DED1,11EF991E7EE85C,1,17,192.168.30.27
8013E6,8D8013E65815D7AA4CE202386A9C,11EF9A0FB98C2F,1,17,192.168.30.27
702099,8D702099502D839BFD9B46F5CDDB,11EF8CC443D787,2,17,192.168.101.3
7020A2,8D7020A29910498C982086568FC5,11EF9A8D73B4B2,1,17,192.168.30.27
702C09,8D702C09582D275500DE689B6B8B,11EF9BF7021D4A,1,17,192.168.30.27
4BA893,8C4BA893408D339DE277F8B2CB41,11EF9C038A9CE8,1,17,192.168.30.27
702C09,8D702C099914808A78680B904E0A,11EF8D3CAC6D48,2,17,192.168.101.3
801410,8D80141058BF145FDC5C3D137D6E,11EF9C7D6C6444,1,17,192.168.30.27
8005F0,8D8005F058C9039CC0A04216426D,11EF9CD7D4AE19,1,17,192.168.30.27
7BD01B,8D7BD01B990D691518043526B6FF,11EF8DB9D35E3E,2,17,192.168.101.3
702097,8D7020975037339111B79BC6730B,11EF8DE43B2457,2,17,192.168.101.3
801410,8D8014109921C12430043EB08C32,11EF8FE324993B,2,17,192.168.101.3
7BD01B,8D7BD01BEA42885F311C08A52F30,11EF9F02ED2C39,2,17,192.168.101.3
7705C5,8D7705C5990CF4A7100443E5E795,11EF9FC0C83324,2,17,192.168.101.3
800C0B,8D800C0B58731181C694B928A8AE,11EFA158C8DE3A,2,17,192.168.101.3
800C0B,8D800C0B9911A28E68AC2534CC99,11EFA15F42183F,2,17,192.168.101.3
702075,8D70207599158509A09C2B8EE6D8,11EFA1BAF2142D,2,17,192.168.101.3
7020A4,8D7020A4581183EBBD269A0869A2,11EFA2A7923186,2,17,192.168.101.3
7020A2,8D7020A2580D37ADB6999BFB80C2,11EFA416BB3CD0,2,17,192.168.101.3
702099,8D70209999041B9F30080ED3BF94,11EFA4AC3B928C,2,17,192.168.101.3
7BD01B,8D7BD01B58AF845C43BA95E55970,11EFA544E3B639,2,17,192.168.101.3
702099,8D702099502D839BE99B45E030DD,11EFA566E48B5D,2,17,192.168.101.3
702C09,8D702C099914808A78680B904E0A,11EFA5A5D8F04C,2,17,192.168.101.3
80139F,8D80139F588F6772CFE951E70C29,11EFA7089AA01B,2,17,192.168.101.3
702075,8D702075606992D21FCF59F0FB69,11EFA7B091E52D,2,17,192.168.101.3
801410,8D8014109921C12430043EB08C32,11EFA849DC053F,2,17,192.168.101.3
800DAA,8D800DAAEA4A5858011C0881FCD3,11EFA932A95F25,2,17,192.168.101.3
7BD023,8F7BD023381F639A527B10173E8B,11EFA9EAB69FE2,2,17,192.168.101.3
702C0A,8D702C0A591513E453347245C656,11EFB30446AA6D,1,17,192.168.30.27
800C11,8D800C119909FF8E10043F07AC00,11EFB3254F1531,1,17,192.168.30.27
800C74,8D800C74EA485858011C0874AB44,11EFAD1C36581E,2,17,192.168.101.3
800C11,8D800C11F82300030048B860F6C1,11EFADDF228D30,2,17,192.168.101.3
702097,8D7020975037374E8F369F7AFE41,11EFAE30A7345E,2,17,192.168.101.3
70209E,8D70209E589D973866B3FD30D6DB,11EFAEA192BC48,2,17,192.168.101.3
70209E,8D70209E990DB58260543AE75963,11EFAEA5B36046,2,17,192.168.101.3
7020A2,8D7020A2225421F1E32820869A55,11EFB4C7845DBD,1,17,192.168.30.27
800C74,8D800C7458BF069F648AFB5FE5DA,11EFAEEEC4F12E,2,17,192.168.101.3
06A2C7,8F06A2C7F9002C02884838F0ADF4,11EFAEFC190DDB,2,17,192.168.101.3
702C09,8D702C09F82000070048781EF54C,11EFAF3FDAF051,2,17,192.168.101.3
800C74,8D800C74F82300030048B8779C7A,11EFAF71E1C333,2,17,192.168.101.3
702C0A,8D702C0A99109701380882ECE253,11EFB163AA136D,2,17,192.168.101.3
8013E6,8D8013E69920131BF82C82DEBE98,11EFB1BF406D4A,2,17,192.168.101.3
70209E,8D70209EF83100020049BC9485AF,11EFB5C95F5928,2,17,192.168.101.3
70209E,8D70209EEA4A585EF33F8C2FB4CD,11EFC31F197541,1,17,192.168.30.27
7705C5,8D7705C558B982AC20ED2645F070,11EFB753B91622,2,17,192.168.101.3
702097,8D702097205421F1C3382028EF34,11EFC3CD96675B,1,17,192.168.30.27
7020A2,8D7020A29910488C981C86C34302,11EFB85ADA79AA,2,17,192.168.101.3
702099,8D70209999041B9F50080E1C3BEF,11EFC46B376E54,1,17,192.168.30.27
702099,8D702099205421F1DF1820620DE6,11EFB8E16B158C,2,17,192.168.101.3
800C11,8D800C1158C9004568A223678965,11EFB981D25044,2,17,192.168.101.3
8013E6,8D8013E65815D3EE5D63DC473093,11EFBAEB3D923E,2,17,192.168.101.3
8005F0,8D8005F058C7F75A082469AC0718,11EFBB3EAE6935,2,17,192.168.101.3
8005F0,8D8005F09909C4A26004414A9F94,11EFBB42CECE2F,2,17,192.168.101.3
484416,8D48441699119DA318044D5C9D22,11EFBB7716C725,2,17,192.168.101.3
702097,8D70209799007398D01812A560D4,11EFC6BC513B79,1,17,192.168.30.27
4BA893,8C4BA893403D339DE277F82ABB8F,11EFC0001731E4,2,17,192.168.101.3
800C0B,8D800C0B9911A28E68A824F30E90,11EFC721FD1033,1,17,192.168.30.27
702C09,8D702C099914808A58440A5CD823,11EFC9887E1D26,1,17,192.168.30.27
801410,8D80141058BF145FFC5C56ABDBE9,11EFC268326653,2,17,192.168.101.3
800C3C,8D800C3C58B9845BCDAB01F59D4D,11EFCA44575839,1,17,192.168.30.27
800C3C,8D800C3C9915630F68043877EEFD,11EFCA4AC16F5F,1,17,192.168.30.27
800DAA,8D800DAA58BD251BBC71378E2D56,11EFCABAB97F23,1,17,192.168.30.27
7020A2,8D7020A2EA0408559B1C086FFA32,11EFCBA7036DB5,1,17,192.168.30.27
7BD01B,8D7BD01B990D691518043526B6FF,11EFD27EBD913E,2,17,192.168.101.3
8013E6,8D8013E6EA03385C0F5C088519C6,11EFCCA69D4445,1,17,192.168.30.27
7BD023,8F7BD023381F668AF478C9CDA0C9,11EFCCB3E867E1,1,17,192.168.30.27
8013E6,8D8013E69920131BF8288119608A,11EFD42BCAAA2A,2,17,192.168.101.3
702C0A,8D702C0A99109701100882C73C72,11EFD47603E251,2,17,192.168.101.3
702097,8D7020975037374E7F36A47C8391,11EFCD697F8665,1,17,192.168.30.27
70209E,8D70209E589DA73864B3E485EFC4,11EFD599B36448,2,17,192.168.101.3
801410,8D801410EA485858015C08D5ED69,11EFCDAD10D34B,1,17,192.168.30.27
70209E,8D70209E990DB58260543B18AD6A,11EFD59DD40843,2,17,192.168.101.3
702C0A,8D702C0A591517A084B380533DCA,11EFD5AE79536E,2,17,192.168.101.3
06A2C7,8F06A2C7398D068818797DA418FD,11EFCE31F9DAE2,1,17,192.168.30.27
800C74,8D800C74E11F8C000000001C7B06,11EFD65C5CB436,2,17,192.168.101.3
7020A2,8D7020A2E104A100000000347159,11EFCEA1BC82B8,1,17,192.168.30.27
800C11,8D800C1158C900455EA239D3C475,11EFD7235BA32D,2,17,192.168.101.3
680002,8D68000290AF85550BD121ADACE5,11EFCF3CC19137,1,17,192.168.30.27
484416,8D48441699119DA318044D5C9D22,11EFD7FB18561D,2,17,192.168.101.3
7020A2,8D7020A29910488C981C86C34302,11EFD82AE48BA7,2,17,192.168.101.3
801410,8D8014109921C12430043EB08C32,11EFCF5C07BB4E,1,17,192.168.30.27
800C11,8D800C119909FF8E10043F07AC00,11EFCF6C4AA240,1,17,192.168.30.27
8005F0,8D8005F0EA4C485D733F8C4025FA,11EFD0EC77A234,1,17,192.168.30.27
8005F0,8D8005F058C9039C88A06F0C65D4,11EFDC4254E41C,2,17,192.168.101.3
801410,8D80141058BF1460165C6AB67BDB,11EFDD6A8EFF40,2,17,192.168.101.3
702C09,8D702C09582D2754F0DE5BB69B64,11EFDDB67A0E52,2,17,192.168.101.3
4BA893,8C4BA893403D368E7475C0E0A798,11EFDEFE9E25EA,2,17,192.168.101.3
702097,8D70209799007398D01C129D56D4,11EFDF2D4FB266,2,17,192.168.101.3
702075,8D70207599158509A09C2B8EE6D8,11EFDFF134701F,2,17,192.168.101.3
800DAA,8D800DAA232473F5E78E20CEED71,11EFE0F2D2E11C,2,17,192.168.101.3
7705C5,8D7705C5990CF4A7100443E5E795,11EFE1ADF44640,2,17,192.168.101.3
800C11,8D800C11EA4C4858011C08781D45,11EFE214967243,2,17,192.168.101.3
702099,8D70209999041B9F50080E1C3BEF,11EFE407916691,2,17,192.168.101.3
702C0A,8D702C0AE101B50000000032D2B0,11EFE42A52BC73,2,17,192.168.101.3
8013E6,8D8013E6F8230003004AB8A99E58,11EFE44C576A49,2,17,192.168.101.3
7020A2,8D7020A2580D37ADA299A2EF30DB,11EFE547E6F3AF,2,17,192.168.101.3
7BD023,8F7BD023381F668AF478C9CDA0C9,11EFE5BD132BEA,2,17,192.168.101.3
800C0B,8D800C0B9911A28E68A8250CFA99,11EFE620974D38,2,17,192.168.101.3
8005F0,8D8005F0F82100020049BCCEB23F,11EFE6F9C0EE3B,2,17,192.168.101.3
8013E6,8D8013E69920131BD82882A3F4B1,11EFED23599D47,1,17,192.168.30.27
800C74,8D800C7458BF069FA88B196DBFA2,11EFE9F2848C2E,2,17,192.168.101.3
801410,8D8014109921C12430043EB08C32,11EFED7BF1CA3F,1,17,192.168.30.27
800602,8D80060299400000180C004BD906,11EFEA42FE1C24,2,17,192.168.101.3
7BD01B,8D7BD01B990D691518043526B6FF,11EFEA56268736,2,17,192.168.101.3
7020A4,8D7020A4EA0DC854655C0860DED1,11EFEA67C48987,2,17,192.168.101.3
70209E,8D70209E589DA73862B3D2A81307,11EFEF3A4EA743,1,17,192.168.30.27
800C11,8D800C119909FF8E10043F07AC00,11EFEB9B7B132E,2,17,192.168.101.3
70209E,8D70209E990DB58260543AE75963,11EFEF3E6F4B45,1,17,192.168.30.27
702097,8D7020975037374E6D36A945D350,11EFEBB75D1362,2,17,192.168.101.3
702C09,8D702C099914818A58140AC382FF,11EFEBDEFF6F4D,2,17,192.168.101.3
06A2C7,8F06A2C7398D168816797C291B9A,11EFEBFF66F8E5,2,17,192.168.101.3
702C0A,8D702C0A591513E4533481BF8A8C,11EFF0DBE5F94E,1,17,192.168.30.27
484416,8D48441699119DA318044D5C9D22,11EFF67EBE231C,2,17,192.168.101.3
800C74,8D800C749909522FD004462BBF0D,11EFF373D10B17,1,17,192.168.30.27
702C0A,8D702C0A99109701100882C73C72,11EFF4084AC06D,1,17,192.168.30.27
800C11,8D800C1158C9004552A255883DF3,11EFF80E57FD65,2,17,192.168.101.3
7020A2,8D7020A29910488C7820867005DD,11EFF85AF42BB4,2,17,192.168.101.3
8013E6,8D8013E65815C3EE8963DEFD6983,11EFF931101F4B,2,17,192.168.101.3
800C71,8D800C71990CB4A938043D137A2E,11EFFAE85F5148,2,17,192.168.101.3
7705C5,8D7705C558B9866D446FB97903C0,11EFFB80159327,2,17,192.168.101.3
8005F0,8D8005F058C90759D22496634B62,11F0003BAAF633,2,17,192.168.101.3
8005F0,8D8005F09909C4A26808416C679C,11F0003FCBD92F,2,17,192.168.101.3
801410,8D80141058BF10A742DBD622AD9A,11F0005E8CF44D,2,17,192.168.101.3
800C74,8D800C74EA485858011C0874AB44,11F00081899F30,2,17,192.168.101.3
